timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-06-01 00:56:06.145662,1,normal,field,h2,h3,0.0
2026-06-01 00:56:26.815642,1,normal,system,h3,h4,0.0
2026-06-01 00:57:27.615949,2,normal,field,h2,h3,0.0
2026-06-01 00:57:48.608252,2,normal,system,h3,h4,0.0
2026-06-01 00:58:49.026628,3,normal,field,h2,h3,0.0
2026-06-01 00:59:09.696912,3,normal,system,h3,h4,0.0
