timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-06-01 00:56:34.128729,1,normal,field,h2,h3,4.59,ok,,
2026-06-01 00:56:41.708437,1,normal,system,h3,h4,4.57,ok,,
2026-06-01 00:57:55.936767,2,normal,field,h2,h3,4.98,ok,,
2026-06-01 00:58:03.503264,2,normal,system,h3,h4,4.71,ok,,
2026-06-01 00:59:17.222514,3,normal,field,h2,h3,4.62,ok,,
2026-06-01 00:59:24.998657,3,normal,system,h3,h4,4.6,ok,,
