cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
0,0,1780259818.980370,1780259818.982229,1,1
0,0,1780259818.980370,1780259818.982229,2,1
0,0,1780259818.980370,1780259818.982229,3,1
0,0,1780259818.980370,1780259818.982229,4,1
0,0,1780259818.980370,1780259818.982229,5,1
0,0,1780259819.980823,1780259819.982126,1,1
0,0,1780259819.980823,1780259819.982126,2,1
0,0,1780259819.980823,1780259819.982126,3,1
0,0,1780259819.980823,1780259819.982126,4,1
0,0,1780259819.980823,1780259819.982126,5,1
0,0,1780259820.982847,1780259820.984254,1,1
0,0,1780259820.982847,1780259820.984254,2,1
0,0,1780259820.982847,1780259820.984254,3,1
0,0,1780259820.982847,1780259820.984254,4,1
0,0,1780259820.982847,1780259820.984254,5,1
0,0,1780259821.983615,1780259821.986482,1,1
0,0,1780259821.983615,1780259821.986482,2,1
0,0,1780259821.983615,1780259821.986482,3,1
0,0,1780259821.983615,1780259821.986482,4,1
0,0,1780259821.983615,1780259821.986482,5,1
0,0,1780259823.117431,1780259823.118829,1,1
0,0,1780259823.117431,1780259823.118829,2,1
0,0,1780259823.117431,1780259823.118829,3,1
0,0,1780259823.117431,1780259823.118829,4,1
0,0,1780259823.117431,1780259823.118829,5,1
66,79,1780260395.815479,1780260395.828033,1,0
66,79,1780260395.815479,1780260395.828033,2,0
66,79,1780260395.815479,1780260395.828033,3,0
66,79,1780260395.815479,1780260395.828033,4,1
66,79,1780260395.815479,1780260395.828033,5,1
70,88,1780260396.816889,1780260396.820048,1,0
70,88,1780260396.816889,1780260396.820048,2,0
70,88,1780260396.816889,1780260396.820048,3,0
70,88,1780260396.816889,1780260396.820048,4,1
70,88,1780260396.816889,1780260396.820048,5,1
74,94,1780260397.836996,1780260397.844295,1,1
74,94,1780260397.836996,1780260397.844295,2,0
74,94,1780260397.836996,1780260397.844295,3,0
74,94,1780260397.836996,1780260397.844295,4,1
74,94,1780260397.836996,1780260397.844295,5,1
75,95,1780260398.838512,1780260398.845802,1,1
75,95,1780260398.838512,1780260398.845802,2,0
75,95,1780260398.838512,1780260398.845802,3,0
75,95,1780260398.838512,1780260398.845802,4,1
75,95,1780260398.838512,1780260398.845802,5,1
75,95,1780260399.840127,1780260399.843913,1,1
75,95,1780260399.840127,1780260399.843913,2,0
75,95,1780260399.840127,1780260399.843913,3,0
75,95,1780260399.840127,1780260399.843913,4,1
75,95,1780260399.840127,1780260399.843913,5,1
