cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
0,1780254418.758167,1780254418.758507,1,0.000000,0.000000,0.000000,0.000000,0
0,1780254418.758900,1780254418.758986,2,0.000000,0.000000,0.000000,0.000000,0
0,1780254418.759177,1780254418.759288,3,0.000000,0.000000,0.000000,0.000000,0
0,1780254418.759513,1780254418.759588,4,0.000000,0.000000,0.000000,0.000000,0
0,1780254418.759786,1780254418.759863,5,0.000000,0.000000,0.000000,0.000000,0
0,1780254419.759127,1780254419.759242,1,0.000000,0.000000,0.000000,0.000000,0
0,1780254419.759605,1780254419.759695,2,0.000000,0.000000,0.000000,0.000000,0
0,1780254419.760049,1780254419.760148,3,0.000000,0.000000,0.000000,0.000000,0
0,1780254419.760371,1780254419.760459,4,0.000000,0.000000,0.000000,0.000000,0
0,1780254419.760641,1780254419.760723,5,0.000000,0.000000,0.000000,0.000000,0
5,1780254420.759341,1780254420.759449,1,1.021000,887.300000,168.581814,37.042294,1
5,1780254420.759740,1780254420.759846,2,1.005000,430.066667,74.154733,35.809696,1
5,1780254420.760034,1780254420.760120,3,1.009000,465.500000,84.369162,29.831578,1
5,1780254420.760303,1780254420.760391,4,1.004000,515.200000,79.117079,58.761126,1
5,1780254420.760578,1780254420.760663,5,1.010000,467.133333,87.517743,20.518569,1
6,1780254421.907950,1780254421.908073,1,1.020000,828.300000,156.284406,38.549605,1
6,1780254421.908537,1780254421.908634,2,1.011000,440.333333,78.617443,31.832761,1
6,1780254421.908811,1780254421.908894,3,1.009000,465.500000,84.369162,29.831578,1
6,1780254421.909055,1780254421.909135,4,1.004000,515.200000,79.117079,58.761126,1
6,1780254421.909296,1780254421.909377,5,1.004000,481.200000,88.015950,26.943644,1
7,1780254422.907863,1780254422.907980,1,1.018000,837.633333,159.896296,28.765790,1
7,1780254422.908330,1780254422.908430,2,1.009000,401.933333,74.053452,22.054432,1
7,1780254422.908627,1780254422.908722,3,1.010000,409.333333,76.216264,19.888073,1
7,1780254422.908907,1780254422.909000,4,1.008000,494.533333,80.253896,50.789443,1
7,1780254422.909187,1780254422.909277,5,1.008000,501.900000,93.893296,21.795433,1
8,1780254423.912580,1780254423.912781,1,1.018000,837.633333,159.896296,28.765790,1
8,1780254423.913129,1780254423.913216,2,1.009000,401.933333,74.053452,22.054432,1
8,1780254423.913384,1780254423.913476,3,1.010000,409.333333,76.216264,19.888073,1
8,1780254423.913644,1780254423.913725,4,1.008000,458.400000,79.584205,37.638087,1
8,1780254423.913883,1780254423.913962,5,1.005000,477.800000,88.935769,21.460117,1
9,1780254424.913369,1780254424.913483,1,1.017000,911.300000,173.946604,30.368264,1
9,1780254424.913887,1780254424.914000,2,1.011000,407.533333,74.535398,24.630596,1
9,1780254424.914402,1780254424.914585,3,1.008000,481.400000,86.165982,33.510272,1
9,1780254424.914846,1780254424.915013,4,1.003000,523.266667,79.365854,60.827761,1
9,1780254424.915211,1780254424.915312,5,1.006000,465.200000,85.695808,24.627236,1
10,1780254425.914752,1780254425.914925,1,1.021000,682.166667,126.290190,40.742685,1
10,1780254425.916253,1780254425.916539,2,1.006000,320.866667,56.776902,23.635714,1
10,1780254425.916797,1780254425.917140,3,1.011000,413.066667,71.521399,34.861915,1
10,1780254425.917357,1780254425.917450,4,1.014000,466.000000,80.412932,40.481916,1
10,1780254425.917637,1780254425.917725,5,1.008000,460.533333,85.004808,24.428657,1
11,1780254426.915277,1780254426.915462,1,1.021000,791.733333,149.038587,38.827434,1
11,1780254426.915958,1780254426.916084,2,1.009000,378.100000,68.957270,22.981710,1
11,1780254426.916291,1780254426.916443,3,1.006000,357.366667,64.769836,22.283919,1
11,1780254426.916650,1780254426.916765,4,1.013000,454.866667,79.696096,36.819573,1
11,1780254426.916954,1780254426.917067,5,1.002000,468.166667,88.258924,14.087376,1
12,1780254427.933906,1780254427.934110,1,1.024000,754.700000,143.029532,34.962140,1
12,1780254427.934482,1780254427.934577,2,1.004000,431.433333,78.500525,25.466046,1
12,1780254427.934754,1780254427.934839,3,1.010000,422.766667,76.602311,27.394396,1
12,1780254427.935006,1780254427.935090,4,1.006000,479.300000,79.924141,45.295098,1
12,1780254427.935268,1780254427.935349,5,1.010000,496.533333,93.732911,18.537115,1
13,1780254429.009071,1780254429.009383,1,1.020000,895.933333,171.483096,30.143034,1
13,1780254429.011425,1780254429.011527,2,1.014000,436.133333,80.146099,25.999881,1
13,1780254429.011744,1780254429.011837,3,1.010000,400.500000,69.677679,32.933007,1
13,1780254429.012028,1780254429.012112,4,1.005000,456.266667,79.939092,35.247796,1
13,1780254429.012280,1780254429.012362,5,1.010000,460.200000,87.467428,13.846795,1
14,1780254430.009532,1780254430.009645,1,1.014000,722.566667,133.522411,40.724311,1
14,1780254430.010210,1780254430.010343,2,1.012000,425.900000,75.976116,31.162349,1
14,1780254430.011337,1780254430.011464,3,1.007000,454.433333,79.828643,35.057149,1
14,1780254430.015061,1780254430.015191,4,1.006000,520.766667,80.051383,59.621714,1
14,1780254430.015399,1780254430.015522,5,1.008000,506.566667,94.211785,24.263345,1
15,1780254431.011051,1780254431.011202,1,1.020000,902.366667,171.855171,34.896681,1
15,1780254431.011542,1780254431.011636,2,1.011000,328.933333,58.271814,24.876359,1
15,1780254431.011823,1780254431.011911,3,1.007000,441.866667,76.603788,36.316199,1
15,1780254431.012088,1780254431.012309,4,1.013000,470.266667,80.243219,42.413162,1
15,1780254431.012684,1780254431.012786,5,1.008000,506.566667,94.211785,24.263345,1
16,1780254432.012321,1780254432.012435,1,1.024000,839.433333,159.694014,36.318985,1
16,1780254432.012771,1780254432.012865,2,1.005000,350.766667,61.623131,26.713596,1
16,1780254432.013052,1780254432.013139,3,1.007000,505.133333,89.733146,36.611269,1
16,1780254432.013314,1780254432.013399,4,1.014000,513.300000,87.672607,46.340021,1
16,1780254432.013607,1780254432.013697,5,1.004000,481.466667,90.800056,15.411379,1
17,1780254433.015712,1780254433.015928,1,1.017000,762.233333,143.617431,34.459918,1
17,1780254433.016476,1780254433.016574,2,1.014000,292.466667,53.688673,17.608481,1
17,1780254433.016754,1780254433.016839,3,1.007000,505.133333,89.733146,36.611269,1
17,1780254433.017758,1780254433.018054,4,1.014000,513.300000,80.076496,58.494772,1
17,1780254433.018378,1780254433.018499,5,1.010000,468.533333,85.823556,27.625904,1
18,1780254434.016083,1780254434.016196,1,1.021000,762.233333,144.182298,34.595454,1
18,1780254434.016563,1780254434.016665,2,1.014000,292.466667,53.688673,17.608481,1
18,1780254434.016856,1780254434.016959,3,1.010000,474.933333,83.897693,36.244204,1
18,1780254434.017144,1780254434.017233,4,1.010000,478.233333,80.136976,45.243841,1
18,1780254434.017437,1780254434.017534,5,1.006000,453.466667,85.072780,17.801867,1
19,1780254435.019083,1780254435.019195,1,1.021000,918.266667,175.876456,31.228040,1
19,1780254435.019565,1780254435.019666,2,1.012000,441.366667,80.190431,28.489145,1
19,1780254435.019844,1780254435.019936,3,1.014000,484.966667,89.710224,27.023930,1
19,1780254435.020109,1780254435.020206,4,1.008000,463.466667,79.742874,39.542619,1
19,1780254435.020376,1780254435.020458,5,1.006000,453.466667,85.072780,17.801867,1
20,1780254436.019606,1780254436.019710,1,1.018000,844.866667,161.096818,29.998872,1
20,1780254436.020068,1780254436.020180,2,1.012000,441.366667,80.190431,28.489145,1
20,1780254436.020363,1780254436.020450,3,1.014000,484.966667,89.710224,27.023930,1
20,1780254436.020622,1780254436.020707,4,1.008000,463.466667,79.742874,39.542619,1
20,1780254436.020876,1780254436.020961,5,1.006000,465.300000,86.276085,22.586008,1
21,1780254437.021302,1780254437.021404,1,1.018000,844.866667,161.096818,29.998872,1
21,1780254437.022068,1780254437.022176,2,1.016000,334.500000,63.215916,14.013407,1
21,1780254437.022363,1780254437.022452,3,1.005000,497.166667,86.029155,40.759962,1
21,1780254437.022655,1780254437.022744,4,1.011000,481.433333,80.131750,46.675068,1
21,1780254437.022915,1780254437.022998,5,1.005000,497.666667,91.108993,27.924520,1
22,1780254438.022830,1780254438.022941,1,1.020000,854.900000,162.482898,34.657185,1
22,1780254438.023303,1780254438.023423,2,1.017000,401.966667,73.462905,25.876005,1
22,1780254438.023618,1780254438.023724,3,1.005000,497.166667,86.029155,40.759962,1
22,1780254438.023922,1780254438.024009,4,1.011000,481.433333,80.131750,46.675068,1
22,1780254438.024202,1780254438.024291,5,1.005000,497.666667,91.108993,27.924520,1
23,1780254439.024520,1780254439.024621,1,1.020000,854.900000,162.482898,34.657185,1
23,1780254439.024981,1780254439.025074,2,1.017000,401.966667,73.462905,25.876005,1
23,1780254439.025279,1780254439.025368,3,1.006000,467.500000,83.126686,33.451976,1
23,1780254439.025544,1780254439.025627,4,1.009000,469.800000,79.901240,42.101082,1
23,1780254439.025824,1780254439.025911,5,0.998000,497.666667,90.474403,27.730021,1
24,1780254440.024919,1780254440.025022,1,1.023000,766.533333,146.116361,31.166245,1
24,1780254440.025366,1780254440.025456,2,1.017000,401.966667,73.462905,25.876005,1
24,1780254440.025628,1780254440.025720,3,1.006000,467.500000,83.126686,33.451976,1
24,1780254440.025881,1780254440.025962,4,1.009000,469.800000,79.901240,42.101082,1
24,1780254440.026157,1780254440.026243,5,0.998000,481.433333,87.175369,27.935245,1
25,1780254441.027220,1780254441.027329,1,1.023000,766.533333,145.817554,32.535620,1
25,1780254441.027700,1780254441.027799,2,1.010000,407.566667,76.530431,17.149542,1
25,1780254441.027982,1780254441.028071,3,1.011000,418.000000,74.839374,29.695983,1
25,1780254441.028244,1780254441.028330,4,1.004000,470.566667,79.635042,41.960819,1
25,1780254441.028511,1780254441.028611,5,0.998000,481.433333,87.175369,27.935245,1
25,1780254442.028643,1780254442.028765,1,1.023000,766.533333,145.817554,32.535620,1
25,1780254442.029122,1780254442.029226,2,1.010000,407.566667,76.530431,17.149542,1
25,1780254442.029404,1780254442.029490,3,1.011000,418.000000,74.839374,29.695983,1
25,1780254442.029671,1780254442.029761,4,1.004000,470.566667,79.437012,42.334517,1
25,1780254442.029931,1780254442.030015,5,1.005000,464.566667,87.611186,15.400159,1
27,1780254443.028821,1780254443.028932,1,1.023000,775.400000,146.748602,36.132420,1
27,1780254443.029298,1780254443.029419,2,1.013000,433.600000,79.668929,25.616073,1
27,1780254443.029615,1780254443.029704,3,1.011000,408.466667,73.132511,29.018706,1
27,1780254443.029869,1780254443.029952,4,1.004000,470.566667,79.437012,42.334517,1
