cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
9,12,1780259837.979213,1780259837.982766,1,1
9,12,1780259837.979213,1780259837.982766,2,1
9,12,1780259837.979213,1780259837.982766,3,1
9,12,1780259837.979213,1780259837.982766,4,1
9,12,1780259837.979213,1780259837.982766,5,1
10,13,1780259838.981060,1780259838.985425,1,1
10,13,1780259838.981060,1780259838.985425,2,1
10,13,1780259838.981060,1780259838.985425,3,1
10,13,1780259838.981060,1780259838.985425,4,1
10,13,1780259838.981060,1780259838.985425,5,1
11,14,1780259839.982410,1780259839.984666,1,1
11,14,1780259839.982410,1780259839.984666,2,1
11,14,1780259839.982410,1780259839.984666,3,1
11,14,1780259839.982410,1780259839.984666,4,1
11,14,1780259839.982410,1780259839.984666,5,1
12,15,1780259840.989986,1780259840.994370,1,1
12,15,1780259840.989986,1780259840.994370,2,1
12,15,1780259840.989986,1780259840.994370,3,1
12,15,1780259840.989986,1780259840.994370,4,1
12,15,1780259840.989986,1780259840.994370,5,1
13,16,1780259841.990197,1780259841.992503,1,1
13,16,1780259841.990197,1780259841.992503,2,1
13,16,1780259841.990197,1780259841.992503,3,1
13,16,1780259841.990197,1780259841.992503,4,1
13,16,1780259841.990197,1780259841.992503,5,1
14,17,1780259842.991456,1780259842.995117,1,1
14,17,1780259842.991456,1780259842.995117,2,1
14,17,1780259842.991456,1780259842.995117,3,1
14,17,1780259842.991456,1780259842.995117,4,1
14,17,1780259842.991456,1780259842.995117,5,1
15,18,1780259843.992599,1780259843.998945,1,1
15,18,1780259843.992599,1780259843.998945,2,1
15,18,1780259843.992599,1780259843.998945,3,1
15,18,1780259843.992599,1780259843.998945,4,1
15,18,1780259843.992599,1780259843.998945,5,1
16,19,1780259844.997655,1780259844.999961,1,1
16,19,1780259844.997655,1780259844.999961,2,1
16,19,1780259844.997655,1780259844.999961,3,1
16,19,1780259844.997655,1780259844.999961,4,1
16,19,1780259844.997655,1780259844.999961,5,1
17,20,1780259845.998125,1780259846.000866,1,1
17,20,1780259845.998125,1780259846.000866,2,1
17,20,1780259845.998125,1780259846.000866,3,1
17,20,1780259845.998125,1780259846.000866,4,1
17,20,1780259845.998125,1780259846.000866,5,1
18,21,1780259846.998520,1780259847.000870,1,1
18,21,1780259846.998520,1780259847.000870,2,1
18,21,1780259846.998520,1780259847.000870,3,1
18,21,1780259846.998520,1780259847.000870,4,1
18,21,1780259846.998520,1780259847.000870,5,1
19,22,1780259847.999533,1780259848.001811,1,1
19,22,1780259847.999533,1780259848.001811,2,1
19,22,1780259847.999533,1780259848.001811,3,1
19,22,1780259847.999533,1780259848.001811,4,1
19,22,1780259847.999533,1780259848.001811,5,1
20,23,1780259849.000892,1780259849.002728,1,1
20,23,1780259849.000892,1780259849.002728,2,1
20,23,1780259849.000892,1780259849.002728,3,1
20,23,1780259849.000892,1780259849.002728,4,1
20,23,1780259849.000892,1780259849.002728,5,1
21,24,1780259850.002017,1780259850.003832,1,1
21,24,1780259850.002017,1780259850.003832,2,1
21,24,1780259850.002017,1780259850.003832,3,1
21,24,1780259850.002017,1780259850.003832,4,1
21,24,1780259850.002017,1780259850.003832,5,1
22,25,1780259851.005018,1780259851.007235,1,1
22,25,1780259851.005018,1780259851.007235,2,1
22,25,1780259851.005018,1780259851.007235,3,1
22,25,1780259851.005018,1780259851.007235,4,1
22,25,1780259851.005018,1780259851.007235,5,1
23,26,1780259852.007125,1780259852.010404,1,1
23,26,1780259852.007125,1780259852.010404,2,1
23,26,1780259852.007125,1780259852.010404,3,1
23,26,1780259852.007125,1780259852.010404,4,1
23,26,1780259852.007125,1780259852.010404,5,1
24,27,1780259853.010473,1780259853.013980,1,1
24,27,1780259853.010473,1780259853.013980,2,1
24,27,1780259853.010473,1780259853.013980,3,1
24,27,1780259853.010473,1780259853.013980,4,1
24,27,1780259853.010473,1780259853.013980,5,1
25,28,1780259854.011504,1780259854.013854,1,1
25,28,1780259854.011504,1780259854.013854,2,1
25,28,1780259854.011504,1780259854.013854,3,1
25,28,1780259854.011504,1780259854.013854,4,1
25,28,1780259854.011504,1780259854.013854,5,1
26,29,1780259855.012292,1780259855.014475,1,1
26,29,1780259855.012292,1780259855.014475,2,1
26,29,1780259855.012292,1780259855.014475,3,1
26,29,1780259855.012292,1780259855.014475,4,1
26,29,1780259855.012292,1780259855.014475,5,1
27,30,1780259856.015454,1780259856.019485,1,1
27,30,1780259856.015454,1780259856.019485,2,1
27,30,1780259856.015454,1780259856.019485,3,1
27,30,1780259856.015454,1780259856.019485,4,1
27,30,1780259856.015454,1780259856.019485,5,1
28,31,1780259857.019908,1780259857.022955,1,1
28,31,1780259857.019908,1780259857.022955,2,1
28,31,1780259857.019908,1780259857.022955,3,1
28,31,1780259857.019908,1780259857.022955,4,1
28,31,1780259857.019908,1780259857.022955,5,1
29,32,1780259858.020829,1780259858.025818,1,1
29,32,1780259858.020829,1780259858.025818,2,1
29,32,1780259858.020829,1780259858.025818,3,1
29,32,1780259858.020829,1780259858.025818,4,1
29,32,1780259858.020829,1780259858.025818,5,1
30,33,1780259859.022034,1780259859.024549,1,1
30,33,1780259859.022034,1780259859.024549,2,1
30,33,1780259859.022034,1780259859.024549,3,1
30,33,1780259859.022034,1780259859.024549,4,1
30,33,1780259859.022034,1780259859.024549,5,1
31,34,1780259860.022256,1780259860.025640,1,1
31,34,1780259860.022256,1780259860.025640,2,1
31,34,1780259860.022256,1780259860.025640,3,1
31,34,1780259860.022256,1780259860.025640,4,1
31,34,1780259860.022256,1780259860.025640,5,1
32,35,1780259861.022878,1780259861.025745,1,1
32,35,1780259861.022878,1780259861.025745,2,1
32,35,1780259861.022878,1780259861.025745,3,1
32,35,1780259861.022878,1780259861.025745,4,1
32,35,1780259861.022878,1780259861.025745,5,1
33,36,1780259862.027362,1780259862.042012,1,1
33,36,1780259862.027362,1780259862.042012,2,1
33,36,1780259862.027362,1780259862.042012,3,1
33,36,1780259862.027362,1780259862.042012,4,1
33,36,1780259862.027362,1780259862.042012,5,1
34,37,1780259863.028388,1780259863.032151,1,1
34,37,1780259863.028388,1780259863.032151,2,1
34,37,1780259863.028388,1780259863.032151,3,1
34,37,1780259863.028388,1780259863.032151,4,1
34,37,1780259863.028388,1780259863.032151,5,1
35,38,1780259864.029223,1780259864.032500,1,1
35,38,1780259864.029223,1780259864.032500,2,1
35,38,1780259864.029223,1780259864.032500,3,1
35,38,1780259864.029223,1780259864.032500,4,1
35,38,1780259864.029223,1780259864.032500,5,1
36,39,1780259865.030226,1780259865.036055,1,1
36,39,1780259865.030226,1780259865.036055,2,1
36,39,1780259865.030226,1780259865.036055,3,1
36,39,1780259865.030226,1780259865.036055,4,1
36,39,1780259865.030226,1780259865.036055,5,1
37,40,1780259866.031063,1780259866.034336,1,1
37,40,1780259866.031063,1780259866.034336,2,1
37,40,1780259866.031063,1780259866.034336,3,1
37,40,1780259866.031063,1780259866.034336,4,1
37,40,1780259866.031063,1780259866.034336,5,1
38,41,1780259867.032215,1780259867.038091,1,1
38,41,1780259867.032215,1780259867.038091,2,1
38,41,1780259867.032215,1780259867.038091,3,1
38,41,1780259867.032215,1780259867.038091,4,1
38,41,1780259867.032215,1780259867.038091,5,1
39,42,1780259868.033398,1780259868.038939,1,1
39,42,1780259868.033398,1780259868.038939,2,1
39,42,1780259868.033398,1780259868.038939,3,1
39,42,1780259868.033398,1780259868.038939,4,1
39,42,1780259868.033398,1780259868.038939,5,1
40,43,1780259869.034116,1780259869.036511,1,1
40,43,1780259869.034116,1780259869.036511,2,1
40,43,1780259869.034116,1780259869.036511,3,1
40,43,1780259869.034116,1780259869.036511,4,1
40,43,1780259869.034116,1780259869.036511,5,1
41,44,1780259870.034639,1780259870.040587,1,1
41,44,1780259870.034639,1780259870.040587,2,1
41,44,1780259870.034639,1780259870.040587,3,1
41,44,1780259870.034639,1780259870.040587,4,1
41,44,1780259870.034639,1780259870.040587,5,1
42,45,1780259871.035638,1780259871.042983,1,1
42,45,1780259871.035638,1780259871.042983,2,1
42,45,1780259871.035638,1780259871.042983,3,1
42,45,1780259871.035638,1780259871.042983,4,1
42,45,1780259871.035638,1780259871.042983,5,1
43,46,1780259872.038413,1780259872.040488,1,1
43,46,1780259872.038413,1780259872.040488,2,1
43,46,1780259872.038413,1780259872.040488,3,1
43,46,1780259872.038413,1780259872.040488,4,1
43,46,1780259872.038413,1780259872.040488,5,1
44,47,1780259873.040263,1780259873.043405,1,1
44,47,1780259873.040263,1780259873.043405,2,1
44,47,1780259873.040263,1780259873.043405,3,1
44,47,1780259873.040263,1780259873.043405,4,1
44,47,1780259873.040263,1780259873.043405,5,1
45,48,1780259874.041222,1780259874.045663,1,1
45,48,1780259874.041222,1780259874.045663,2,1
45,48,1780259874.041222,1780259874.045663,3,1
45,48,1780259874.041222,1780259874.045663,4,1
45,48,1780259874.041222,1780259874.045663,5,1
46,49,1780259875.042387,1780259875.047302,1,1
46,49,1780259875.042387,1780259875.047302,2,1
46,49,1780259875.042387,1780259875.047302,3,1
46,49,1780259875.042387,1780259875.047302,4,1
46,49,1780259875.042387,1780259875.047302,5,1
47,50,1780259876.043589,1780259876.047551,1,1
47,50,1780259876.043589,1780259876.047551,2,1
47,50,1780259876.043589,1780259876.047551,3,1
47,50,1780259876.043589,1780259876.047551,4,1
47,50,1780259876.043589,1780259876.047551,5,1
48,51,1780259877.047158,1780259877.052247,1,1
48,51,1780259877.047158,1780259877.052247,2,1
48,51,1780259877.047158,1780259877.052247,3,1
48,51,1780259877.047158,1780259877.052247,4,1
48,51,1780259877.047158,1780259877.052247,5,1
49,52,1780259878.048723,1780259878.051366,1,1
49,52,1780259878.048723,1780259878.051366,2,1
49,52,1780259878.048723,1780259878.051366,3,1
49,52,1780259878.048723,1780259878.051366,4,1
49,52,1780259878.048723,1780259878.051366,5,1
50,53,1780259879.050097,1780259879.053690,1,1
50,53,1780259879.050097,1780259879.053690,2,1
50,53,1780259879.050097,1780259879.053690,3,1
50,53,1780259879.050097,1780259879.053690,4,1
50,53,1780259879.050097,1780259879.053690,5,1
