timestamp,run,fase,layer,source,destination,latency_ms
2026-06-01 00:26:27.428131,1,attack,field,h2,h3,3.72
2026-06-01 00:26:27.428166,1,attack,field,h2,h3,0.55
2026-06-01 00:26:27.428174,1,attack,field,h2,h3,0.105
2026-06-01 00:26:27.428180,1,attack,field,h2,h3,0.152
2026-06-01 00:26:27.428185,1,attack,field,h2,h3,0.102
2026-06-01 00:26:27.428193,1,attack,field,h2,h3,0.138
2026-06-01 00:26:27.428199,1,attack,field,h2,h3,0.092
2026-06-01 00:26:27.428203,1,attack,field,h2,h3,0.104
2026-06-01 00:26:27.428210,1,attack,field,h2,h3,0.091
2026-06-01 00:26:27.428217,1,attack,field,h2,h3,0.139
2026-06-01 00:26:27.428223,1,attack,field,h2,h3,0.103
2026-06-01 00:26:27.428230,1,attack,field,h2,h3,0.097
2026-06-01 00:26:27.428235,1,attack,field,h2,h3,0.504
2026-06-01 00:26:27.428241,1,attack,field,h2,h3,0.109
2026-06-01 00:26:27.428246,1,attack,field,h2,h3,0.095
2026-06-01 00:26:27.428252,1,attack,field,h2,h3,0.089
2026-06-01 00:26:27.428257,1,attack,field,h2,h3,0.582
2026-06-01 00:26:27.428262,1,attack,field,h2,h3,0.183
2026-06-01 00:26:27.428267,1,attack,field,h2,h3,0.078
2026-06-01 00:26:27.428272,1,attack,field,h2,h3,0.115
2026-06-01 00:26:48.404132,1,attack,system,h3,h4,6.12
2026-06-01 00:26:48.404163,1,attack,system,h3,h4,0.295
2026-06-01 00:26:48.404170,1,attack,system,h3,h4,0.093
2026-06-01 00:26:48.404175,1,attack,system,h3,h4,0.118
2026-06-01 00:26:48.404179,1,attack,system,h3,h4,0.123
2026-06-01 00:26:48.404183,1,attack,system,h3,h4,0.148
2026-06-01 00:26:48.404187,1,attack,system,h3,h4,0.129
2026-06-01 00:26:48.404191,1,attack,system,h3,h4,0.112
2026-06-01 00:26:48.404195,1,attack,system,h3,h4,0.116
2026-06-01 00:26:48.404199,1,attack,system,h3,h4,0.154
2026-06-01 00:26:48.404326,1,attack,system,h3,h4,0.138
2026-06-01 00:26:48.404337,1,attack,system,h3,h4,0.121
2026-06-01 00:26:48.404342,1,attack,system,h3,h4,0.168
2026-06-01 00:26:48.404346,1,attack,system,h3,h4,0.139
2026-06-01 00:26:48.404350,1,attack,system,h3,h4,0.133
2026-06-01 00:26:48.404354,1,attack,system,h3,h4,0.154
2026-06-01 00:26:48.404358,1,attack,system,h3,h4,0.155
2026-06-01 00:26:48.404363,1,attack,system,h3,h4,0.106
2026-06-01 00:26:48.404367,1,attack,system,h3,h4,0.149
2026-06-01 00:26:48.404371,1,attack,system,h3,h4,0.126
