cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
3,1780254140.774500,1780254140.775554,1,1.019232,842.700481,0.965400,1
3,1780254140.784787,1780254140.785303,2,1.009322,439.560731,0.907000,1
3,1780254140.790632,1780254140.791078,3,1.006210,444.813380,0.929000,1
3,1780254140.795418,1780254140.795921,4,1.013336,466.636220,0.892200,1
3,1780254140.800254,1780254140.800696,5,1.010111,467.140021,0.973600,1
5,1780254141.856921,1780254141.857408,1,1.021184,887.311323,0.976700,1
5,1780254141.862168,1780254141.862690,2,1.005002,430.082876,0.900500,1
5,1780254141.867964,1780254141.868450,3,1.009519,465.514894,0.942800,1
5,1780254141.873300,1780254141.873934,4,1.004926,515.217501,0.802800,1
5,1780254141.878694,1780254141.879162,5,1.004331,481.231049,0.956200,1
6,1780254142.837983,1780254142.838248,1,1.020916,828.331132,0.970900,1
6,1780254142.841014,1780254142.841286,2,1.011563,440.336648,0.926900,1
6,1780254142.844081,1780254142.844353,3,1.009926,368.224565,0.888700,1
6,1780254142.847011,1780254142.847264,4,1.008017,494.542962,0.845000,1
6,1780254142.849671,1780254142.850954,5,1.008670,501.928841,0.974100,1
7,1780254143.850051,1780254143.850513,1,1.018139,837.657393,0.984200,1
7,1780254143.856635,1780254143.857224,2,1.009968,401.940368,0.958400,1
7,1780254143.862806,1780254143.863214,3,1.010896,409.339308,0.967600,1
7,1780254143.869249,1780254143.869888,4,1.008658,458.431298,0.904000,1
7,1780254143.876732,1780254143.877213,5,1.005438,477.831382,0.972100,1
87,1780254688.522041,1780254688.522762,2,1.005084,377.076614,0.962500,1
87,1780254689.747828,1780254689.748194,3,1.009711,351.762424,0.940300,1
87,1780254689.752940,1780254689.754105,4,1.011199,460.848280,0.903300,1
87,1780254689.761968,1780254689.762982,5,1.011494,491.336455,0.958700,1
90,1780254689.784652,1780254689.785115,1,1.023409,678.064374,0.959300,1
90,1780254689.795526,1780254689.796346,2,1.015357,287.662396,0.912200,1
90,1780254689.804948,1780254689.806084,3,1.007768,354.194526,0.940300,1
90,1780254689.816800,1780254689.817444,4,1.010346,460.419618,0.903300,1
90,1780254689.827610,1780254689.828459,5,1.011273,492.471512,0.958700,1
91,1780254690.794253,1780254690.794842,1,1.013110,786.719213,0.978600,1
91,1780254690.799930,1780254690.800423,2,1.005438,384.561508,0.961400,1
91,1780254690.805275,1780254690.806008,3,1.009951,360.916523,0.934700,1
91,1780254690.812294,1780254690.812783,4,1.009971,479.315603,0.869600,1
91,1780254690.820028,1780254690.820485,5,1.007237,507.123116,0.954600,1
92,1780254691.797117,1780254691.797702,1,1.019816,778.093835,0.974800,1
92,1780254691.803017,1780254691.803540,2,1.015474,398.681506,0.977200,1
92,1780254691.808860,1780254691.809139,3,1.006985,374.153190,0.882300,1
92,1780254691.813854,1780254691.814127,4,1.004372,459.308309,0.901900,1
92,1780254691.817672,1780254691.817951,5,1.001112,471.536812,0.977100,1
93,1780254692.799554,1780254692.800389,1,1.016304,913.647521,0.978300,1
93,1780254692.807944,1780254692.808639,2,1.009423,439.357104,0.931700,1
93,1780254692.815494,1780254692.816367,3,1.006225,478.650495,0.886800,1
93,1780254692.823930,1780254692.824883,4,1.015374,523.533069,0.794200,1
93,1780254692.843554,1780254692.848205,5,1.008593,492.734112,0.975100,1
94,1780254693.800481,1780254693.801098,1,1.019406,766.610463,0.977300,1
94,1780254693.806171,1780254693.806673,2,1.009334,287.977059,0.961800,1
94,1780254693.811783,1780254693.812268,3,1.004061,475.303231,0.934000,1
94,1780254693.817171,1780254693.817950,4,1.013022,448.489105,0.929400,1
94,1780254693.822892,1780254693.823394,5,1.008023,455.107854,0.989400,1
