cmd_id,origin_cycle,ts_sent,bus,breaker_DT
1,6,1780258981.742319,1,1
1,6,1780258981.742319,2,1
1,6,1780258981.742319,3,1
1,6,1780258981.742319,4,1
1,6,1780258981.742319,5,1
2,7,1780258982.934135,1,1
2,7,1780258982.934135,2,1
2,7,1780258982.934135,3,1
2,7,1780258982.934135,4,1
2,7,1780258982.934135,5,1
3,8,1780258983.895142,1,1
3,8,1780258983.895142,2,1
3,8,1780258983.895142,3,1
3,8,1780258983.895142,4,1
3,8,1780258983.895142,5,1
4,9,1780258984.750620,1,1
4,9,1780258984.750620,2,1
4,9,1780258984.750620,3,1
4,9,1780258984.750620,4,1
4,9,1780258984.750620,5,1
5,10,1780258985.828076,1,1
5,10,1780258985.828076,2,1
5,10,1780258985.828076,3,1
5,10,1780258985.828076,4,1
5,10,1780258985.828076,5,1
6,11,1780258986.821463,1,1
6,11,1780258986.821463,2,1
6,11,1780258986.821463,3,1
6,11,1780258986.821463,4,1
6,11,1780258986.821463,5,1
