cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
8,11,1780259504.109170,1780259504.152512,1,1
8,11,1780259504.109170,1780259504.152512,2,1
8,11,1780259504.109170,1780259504.152512,3,1
8,11,1780259504.109170,1780259504.152512,4,1
8,11,1780259504.109170,1780259504.152512,5,1
9,12,1780259505.109919,1780259505.138070,1,1
9,12,1780259505.109919,1780259505.138070,2,1
9,12,1780259505.109919,1780259505.138070,3,1
9,12,1780259505.109919,1780259505.138070,4,1
9,12,1780259505.109919,1780259505.138070,5,1
10,13,1780259506.111078,1780259506.154334,1,1
10,13,1780259506.111078,1780259506.154334,2,1
10,13,1780259506.111078,1780259506.154334,3,1
10,13,1780259506.111078,1780259506.154334,4,1
10,13,1780259506.111078,1780259506.154334,5,1
11,14,1780259507.117338,1780259507.126091,1,1
11,14,1780259507.117338,1780259507.126091,2,1
11,14,1780259507.117338,1780259507.126091,3,1
11,14,1780259507.117338,1780259507.126091,4,1
11,14,1780259507.117338,1780259507.126091,5,1
12,15,1780259508.118100,1780259508.125994,1,1
12,15,1780259508.118100,1780259508.125994,2,1
12,15,1780259508.118100,1780259508.125994,3,1
12,15,1780259508.118100,1780259508.125994,4,1
12,15,1780259508.118100,1780259508.125994,5,1
12,16,1780259509.167143,1780259509.182676,1,1
12,16,1780259509.167143,1780259509.182676,2,1
12,16,1780259509.167143,1780259509.182676,3,1
12,16,1780259509.167143,1780259509.182676,4,1
12,16,1780259509.167143,1780259509.182676,5,1
13,16,1780259510.167571,1780259510.196995,1,1
13,16,1780259510.167571,1780259510.196995,2,1
13,16,1780259510.167571,1780259510.196995,3,1
13,16,1780259510.167571,1780259510.196995,4,1
13,16,1780259510.167571,1780259510.196995,5,1
14,18,1780259511.169022,1780259511.189334,1,1
14,18,1780259511.169022,1780259511.189334,2,1
14,18,1780259511.169022,1780259511.189334,3,1
14,18,1780259511.169022,1780259511.189334,4,1
14,18,1780259511.169022,1780259511.189334,5,1
16,19,1780259512.170671,1780259512.187604,1,1
16,19,1780259512.170671,1780259512.187604,2,1
16,19,1780259512.170671,1780259512.187604,3,1
16,19,1780259512.170671,1780259512.187604,4,1
16,19,1780259512.170671,1780259512.187604,5,1
17,20,1780259513.177201,1780259513.224414,1,1
17,20,1780259513.177201,1780259513.224414,2,1
17,20,1780259513.177201,1780259513.224414,3,1
17,20,1780259513.177201,1780259513.224414,4,1
17,20,1780259513.177201,1780259513.224414,5,1
18,21,1780259514.179520,1780259514.197442,1,1
18,21,1780259514.179520,1780259514.197442,2,1
18,21,1780259514.179520,1780259514.197442,3,1
18,21,1780259514.179520,1780259514.197442,4,1
18,21,1780259514.179520,1780259514.197442,5,1
19,22,1780259515.363850,1780259515.387605,1,1
19,22,1780259515.363850,1780259515.387605,2,1
19,22,1780259515.363850,1780259515.387605,3,1
19,22,1780259515.363850,1780259515.387605,4,1
19,22,1780259515.363850,1780259515.387605,5,1
20,23,1780259516.376843,1780259516.385663,1,1
20,23,1780259516.376843,1780259516.385663,2,1
20,23,1780259516.376843,1780259516.385663,3,1
20,23,1780259516.376843,1780259516.385663,4,1
20,23,1780259516.376843,1780259516.385663,5,1
21,24,1780259517.378103,1780259517.389083,1,1
21,24,1780259517.378103,1780259517.389083,2,1
21,24,1780259517.378103,1780259517.389083,3,1
21,24,1780259517.378103,1780259517.389083,4,1
21,24,1780259517.378103,1780259517.389083,5,1
22,25,1780259518.379193,1780259518.395322,1,1
22,25,1780259518.379193,1780259518.395322,2,1
22,25,1780259518.379193,1780259518.395322,3,1
22,25,1780259518.379193,1780259518.395322,4,1
22,25,1780259518.379193,1780259518.395322,5,1
23,26,1780259519.380499,1780259519.388800,1,1
23,26,1780259519.380499,1780259519.388800,2,1
23,26,1780259519.380499,1780259519.388800,3,1
23,26,1780259519.380499,1780259519.388800,4,1
23,26,1780259519.380499,1780259519.388800,5,1
24,27,1780259520.380858,1780259520.389393,1,1
24,27,1780259520.380858,1780259520.389393,2,1
24,27,1780259520.380858,1780259520.389393,3,1
24,27,1780259520.380858,1780259520.389393,4,1
24,27,1780259520.380858,1780259520.389393,5,1
25,28,1780259521.383537,1780259521.393777,1,1
25,28,1780259521.383537,1780259521.393777,2,1
25,28,1780259521.383537,1780259521.393777,3,1
