cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780258981.692547,1,1,1.020000,830.442576,1
6,1780258981.692547,2,2,1.010010,401.223943,1
6,1780258981.692547,3,3,1.008586,166.043884,1
6,1780258981.692547,4,4,1.010000,502.400532,1
6,1780258981.692547,5,,1.006996,0.000000,1
7,1780258982.875700,1,1,1.020000,839.313751,1
7,1780258982.875700,2,2,1.010802,444.192838,1
7,1780258982.875700,3,3,1.009240,95.788033,1
7,1780258982.875700,4,4,1.010000,476.797802,1
7,1780258982.875700,5,,1.007112,0.000000,1
8,1780258983.836503,1,1,1.020000,909.353434,1
8,1780258983.836503,2,2,1.010105,510.968160,1
8,1780258983.836503,3,3,1.008387,173.053584,1
8,1780258983.836503,4,4,1.010000,502.685575,1
8,1780258983.836503,5,,1.006629,0.000000,1
9,1780258984.686396,1,1,1.020000,682.070896,1
9,1780258984.686396,2,2,1.010979,365.314707,1
9,1780258984.686396,3,3,1.009226,83.242377,1
9,1780258984.686396,4,4,1.010000,464.460983,1
9,1780258984.686396,5,,1.007012,0.000000,1
10,1780258985.762492,1,1,1.020000,787.105581,1
10,1780258985.762492,2,2,1.010297,410.271809,1
10,1780258985.762492,3,3,1.008631,137.171269,1
10,1780258985.762492,4,4,1.010000,460.748004,1
10,1780258985.762492,5,,1.007540,0.000000,1
11,1780258986.768269,1,1,1.020000,748.845706,1
11,1780258986.768269,2,2,1.010977,378.097674,1
11,1780258986.768269,3,3,1.009396,75.512852,1
11,1780258986.768269,4,4,1.010000,469.441420,1
11,1780258986.768269,5,,1.007042,0.000000,1
