cmd_id,origin_cycle,ts_sent,bus,breaker_DT
1,6,1780254333.412316,1,1
1,6,1780254333.412316,2,1
1,6,1780254333.412316,3,1
1,6,1780254333.412316,4,1
1,6,1780254333.412316,5,1
2,7,1780254334.445207,1,1
2,7,1780254334.445207,2,1
2,7,1780254334.445207,3,1
2,7,1780254334.445207,4,1
2,7,1780254334.445207,5,1
3,8,1780254335.423853,1,1
3,8,1780254335.423853,2,1
3,8,1780254335.423853,3,1
3,8,1780254335.423853,4,1
3,8,1780254335.423853,5,1
4,9,1780254336.426944,1,1
4,9,1780254336.426944,2,1
4,9,1780254336.426944,3,1
4,9,1780254336.426944,4,1
4,9,1780254336.426944,5,1
5,10,1780254337.450693,1,1
5,10,1780254337.450693,2,1
5,10,1780254337.450693,3,1
5,10,1780254337.450693,4,1
5,10,1780254337.450693,5,1
6,11,1780254338.428732,1,1
6,11,1780254338.428732,2,1
6,11,1780254338.428732,3,1
6,11,1780254338.428732,4,1
6,11,1780254338.428732,5,1
7,12,1780254339.445570,1,1
7,12,1780254339.445570,2,1
7,12,1780254339.445570,3,1
7,12,1780254339.445570,4,1
7,12,1780254339.445570,5,1
8,13,1780254340.436911,1,1
8,13,1780254340.436911,2,1
8,13,1780254340.436911,3,1
8,13,1780254340.436911,4,1
8,13,1780254340.436911,5,1
9,14,1780254341.431866,1,1
9,14,1780254341.431866,2,1
9,14,1780254341.431866,3,1
9,14,1780254341.431866,4,1
9,14,1780254341.431866,5,1
10,15,1780254342.443241,1,1
10,15,1780254342.443241,2,1
10,15,1780254342.443241,3,1
10,15,1780254342.443241,4,1
10,15,1780254342.443241,5,1
11,16,1780254343.434244,1,1
11,16,1780254343.434244,2,1
11,16,1780254343.434244,3,1
11,16,1780254343.434244,4,1
11,16,1780254343.434244,5,1
12,17,1780254344.454610,1,1
12,17,1780254344.454610,2,1
12,17,1780254344.454610,3,1
12,17,1780254344.454610,4,1
12,17,1780254344.454610,5,1
13,18,1780254345.433856,1,1
13,18,1780254345.433856,2,1
13,18,1780254345.433856,3,1
13,18,1780254345.433856,4,1
13,18,1780254345.433856,5,1
14,19,1780254346.443192,1,1
14,19,1780254346.443192,2,1
14,19,1780254346.443192,3,1
14,19,1780254346.443192,4,1
14,19,1780254346.443192,5,1
15,20,1780254347.439480,1,1
15,20,1780254347.439480,2,1
15,20,1780254347.439480,3,1
15,20,1780254347.439480,4,1
15,20,1780254347.439480,5,1
16,21,1780254348.459256,1,1
16,21,1780254348.459256,2,1
16,21,1780254348.459256,3,1
16,21,1780254348.459256,4,1
16,21,1780254348.459256,5,1
17,22,1780254349.442939,1,1
17,22,1780254349.442939,2,1
17,22,1780254349.442939,3,1
17,22,1780254349.442939,4,1
17,22,1780254349.442939,5,1
18,23,1780254350.448710,1,1
18,23,1780254350.448710,2,1
18,23,1780254350.448710,3,1
18,23,1780254350.448710,4,1
18,23,1780254350.448710,5,1
19,24,1780254351.448832,1,1
19,24,1780254351.448832,2,1
19,24,1780254351.448832,3,1
19,24,1780254351.448832,4,1
19,24,1780254351.448832,5,1
20,25,1780254352.450248,1,1
20,25,1780254352.450248,2,1
20,25,1780254352.450248,3,1
20,25,1780254352.450248,4,1
20,25,1780254352.450248,5,1
21,26,1780254353.462317,1,1
21,26,1780254353.462317,2,1
21,26,1780254353.462317,3,1
21,26,1780254353.462317,4,1
21,26,1780254353.462317,5,1
22,27,1780254354.453001,1,1
22,27,1780254354.453001,2,1
22,27,1780254354.453001,3,1
22,27,1780254354.453001,4,1
22,27,1780254354.453001,5,1
23,28,1780254355.448452,1,1
23,28,1780254355.448452,2,1
23,28,1780254355.448452,3,1
23,28,1780254355.448452,4,1
23,28,1780254355.448452,5,1
24,29,1780254356.459643,1,1
24,29,1780254356.459643,2,1
24,29,1780254356.459643,3,1
24,29,1780254356.459643,4,1
24,29,1780254356.459643,5,1
25,30,1780254357.458232,1,1
25,30,1780254357.458232,2,1
25,30,1780254357.458232,3,1
25,30,1780254357.458232,4,1
25,30,1780254357.458232,5,1
26,31,1780254358.462936,1,1
26,31,1780254358.462936,2,1
26,31,1780254358.462936,3,1
26,31,1780254358.462936,4,1
26,31,1780254358.462936,5,1
27,32,1780254359.463002,1,1
27,32,1780254359.463002,2,1
27,32,1780254359.463002,3,1
27,32,1780254359.463002,4,1
27,32,1780254359.463002,5,1
28,33,1780254360.461730,1,1
28,33,1780254360.461730,2,1
28,33,1780254360.461730,3,1
28,33,1780254360.461730,4,1
28,33,1780254360.461730,5,1
29,34,1780254361.464458,1,1
29,34,1780254361.464458,2,1
29,34,1780254361.464458,3,1
29,34,1780254361.464458,4,1
29,34,1780254361.464458,5,1
30,35,1780254362.463260,1,1
30,35,1780254362.463260,2,1
30,35,1780254362.463260,3,1
30,35,1780254362.463260,4,1
30,35,1780254362.463260,5,1
31,36,1780254363.465006,1,1
31,36,1780254363.465006,2,1
31,36,1780254363.465006,3,1
31,36,1780254363.465006,4,1
31,36,1780254363.465006,5,1
32,37,1780254364.466072,1,1
32,37,1780254364.466072,2,1
32,37,1780254364.466072,3,1
32,37,1780254364.466072,4,1
32,37,1780254364.466072,5,1
33,38,1780254365.469582,1,1
33,38,1780254365.469582,2,1
33,38,1780254365.469582,3,1
33,38,1780254365.469582,4,1
33,38,1780254365.469582,5,1
34,39,1780254366.472210,1,1
34,39,1780254366.472210,2,1
34,39,1780254366.472210,3,1
34,39,1780254366.472210,4,1
34,39,1780254366.472210,5,1
35,40,1780254367.472679,1,1
35,40,1780254367.472679,2,1
35,40,1780254367.472679,3,1
35,40,1780254367.472679,4,1
35,40,1780254367.472679,5,1
36,41,1780254368.479661,1,1
36,41,1780254368.479661,2,1
36,41,1780254368.479661,3,1
36,41,1780254368.479661,4,1
36,41,1780254368.479661,5,1
37,42,1780254369.482124,1,1
37,42,1780254369.482124,2,1
37,42,1780254369.482124,3,1
37,42,1780254369.482124,4,1
37,42,1780254369.482124,5,1
38,43,1780254370.477362,1,1
38,43,1780254370.477362,2,1
38,43,1780254370.477362,3,1
38,43,1780254370.477362,4,1
38,43,1780254370.477362,5,1
39,44,1780254371.477011,1,1
39,44,1780254371.477011,2,1
39,44,1780254371.477011,3,1
39,44,1780254371.477011,4,1
39,44,1780254371.477011,5,1
40,45,1780254372.477982,1,1
40,45,1780254372.477982,2,1
40,45,1780254372.477982,3,1
40,45,1780254372.477982,4,1
40,45,1780254372.477982,5,1
41,46,1780254373.482024,1,1
41,46,1780254373.482024,2,1
41,46,1780254373.482024,3,1
41,46,1780254373.482024,4,1
41,46,1780254373.482024,5,1
42,47,1780254374.484383,1,1
42,47,1780254374.484383,2,1
42,47,1780254374.484383,3,1
42,47,1780254374.484383,4,1
42,47,1780254374.484383,5,1
43,48,1780254375.482971,1,1
43,48,1780254375.482971,2,1
43,48,1780254375.482971,3,1
43,48,1780254375.482971,4,1
43,48,1780254375.482971,5,1
44,49,1780254376.480492,1,1
44,49,1780254376.480492,2,1
44,49,1780254376.480492,3,1
44,49,1780254376.480492,4,1
44,49,1780254376.480492,5,1
45,50,1780254377.486392,1,1
45,50,1780254377.486392,2,1
45,50,1780254377.486392,3,1
45,50,1780254377.486392,4,1
45,50,1780254377.486392,5,1
46,51,1780254378.494466,1,1
46,51,1780254378.494466,2,1
46,51,1780254378.494466,3,1
46,51,1780254378.494466,4,1
46,51,1780254378.494466,5,1
47,52,1780254379.492257,1,1
47,52,1780254379.492257,2,1
47,52,1780254379.492257,3,1
47,52,1780254379.492257,4,1
47,52,1780254379.492257,5,1
48,52,1780254380.490165,1,1
48,52,1780254380.490165,2,1
48,52,1780254380.490165,3,1
48,52,1780254380.490165,4,1
48,52,1780254380.490165,5,1
49,54,1780254381.489218,1,1
49,54,1780254381.489218,2,1
49,54,1780254381.489218,3,1
49,54,1780254381.489218,4,1
49,54,1780254381.489218,5,1
50,55,1780254382.490861,1,1
50,55,1780254382.490861,2,1
50,55,1780254382.490861,3,1
50,55,1780254382.490861,4,1
50,55,1780254382.490861,5,1
51,56,1780254383.497979,1,1
51,56,1780254383.497979,2,1
51,56,1780254383.497979,3,1
51,56,1780254383.497979,4,1
51,56,1780254383.497979,5,1
52,57,1780254384.492780,1,1
52,57,1780254384.492780,2,1
52,57,1780254384.492780,3,1
52,57,1780254384.492780,4,1
52,57,1780254384.492780,5,1
53,58,1780254385.494291,1,1
53,58,1780254385.494291,2,1
53,58,1780254385.494291,3,1
53,58,1780254385.494291,4,1
53,58,1780254385.494291,5,1
54,59,1780254386.495307,1,1
54,59,1780254386.495307,2,1
54,59,1780254386.495307,3,1
54,59,1780254386.495307,4,1
54,59,1780254386.495307,5,1
55,60,1780254387.502994,1,1
55,60,1780254387.502994,2,1
55,60,1780254387.502994,3,1
55,60,1780254387.502994,4,1
55,60,1780254387.502994,5,1
56,61,1780254388.500067,1,1
56,61,1780254388.500067,2,1
56,61,1780254388.500067,3,1
56,61,1780254388.500067,4,1
56,61,1780254388.500067,5,1
57,62,1780254389.503114,1,1
57,62,1780254389.503114,2,1
57,62,1780254389.503114,3,1
57,62,1780254389.503114,4,1
57,62,1780254389.503114,5,1
58,63,1780254390.506104,1,1
58,63,1780254390.506104,2,1
58,63,1780254390.506104,3,1
58,63,1780254390.506104,4,1
58,63,1780254390.506104,5,1
59,64,1780254391.505347,1,1
59,64,1780254391.505347,2,1
59,64,1780254391.505347,3,1
59,64,1780254391.505347,4,1
59,64,1780254391.505347,5,1
60,65,1780254392.505376,1,1
60,65,1780254392.505376,2,1
60,65,1780254392.505376,3,1
60,65,1780254392.505376,4,1
60,65,1780254392.505376,5,1
61,66,1780254393.505464,1,1
61,66,1780254393.505464,2,1
61,66,1780254393.505464,3,1
61,66,1780254393.505464,4,1
61,66,1780254393.505464,5,1
62,67,1780254394.508168,1,1
62,67,1780254394.508168,2,1
62,67,1780254394.508168,3,1
62,67,1780254394.508168,4,1
62,67,1780254394.508168,5,1
63,68,1780254395.512437,1,1
63,68,1780254395.512437,2,1
63,68,1780254395.512437,3,1
63,68,1780254395.512437,4,1
63,68,1780254395.512437,5,1
64,69,1780254396.511426,1,1
64,69,1780254396.511426,2,1
64,69,1780254396.511426,3,1
64,69,1780254396.511426,4,1
64,69,1780254396.511426,5,1
65,70,1780254397.513057,1,1
65,70,1780254397.513057,2,1
65,70,1780254397.513057,3,1
65,70,1780254397.513057,4,1
65,70,1780254397.513057,5,1
66,71,1780254398.510532,1,1
66,71,1780254398.510532,2,1
66,71,1780254398.510532,3,1
66,71,1780254398.510532,4,1
66,71,1780254398.510532,5,1
67,72,1780254399.512993,1,1
67,72,1780254399.512993,2,1
67,72,1780254399.512993,3,1
67,72,1780254399.512993,4,1
67,72,1780254399.512993,5,1
68,73,1780254400.518372,1,1
68,73,1780254400.518372,2,1
68,73,1780254400.518372,3,1
68,73,1780254400.518372,4,1
68,73,1780254400.518372,5,1
69,74,1780254407.370954,1,1
69,74,1780254407.370954,2,1
69,74,1780254407.370954,3,1
69,74,1780254407.370954,4,1
69,74,1780254407.370954,5,1
70,80,1780254407.459042,1,1
70,80,1780254407.459042,2,1
70,80,1780254407.459042,3,1
70,80,1780254407.459042,4,1
70,80,1780254407.459042,5,1
71,81,1780254408.432756,1,1
71,81,1780254408.432756,2,1
71,81,1780254408.432756,3,1
71,81,1780254408.432756,4,1
71,81,1780254408.432756,5,1
72,82,1780254410.023269,1,1
72,82,1780254410.023269,2,1
72,82,1780254410.023269,3,1
72,82,1780254410.023269,4,1
72,82,1780254410.023269,5,1
73,83,1780254411.019194,1,1
73,83,1780254411.019194,2,1
73,83,1780254411.019194,3,1
73,83,1780254411.019194,4,1
73,83,1780254411.019194,5,1
74,84,1780254412.016295,1,1
74,84,1780254412.016295,2,1
74,84,1780254412.016295,3,1
74,84,1780254412.016295,4,1
74,84,1780254412.016295,5,1
75,85,1780254413.018523,1,1
75,85,1780254413.018523,2,1
75,85,1780254413.018523,3,1
75,85,1780254413.018523,4,1
75,85,1780254413.018523,5,1
76,86,1780254413.726694,1,1
76,86,1780254413.726694,2,1
76,86,1780254413.726694,3,1
76,86,1780254413.726694,4,1
76,86,1780254413.726694,5,1
77,87,1780254414.458783,1,1
77,87,1780254414.458783,2,1
77,87,1780254414.458783,3,1
77,87,1780254414.458783,4,1
77,87,1780254414.458783,5,1
