cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
89,1780250520.756991,1780250520.757625,1,1.022280,858.449415,0.986500,1
89,1780250520.765478,1780250520.766124,2,1.008911,374.132370,0.962500,1
89,1780250520.779836,1780250520.780477,3,1.007797,437.854817,0.947900,1
89,1780250520.786239,1780250520.786580,4,1.010245,491.837178,0.844200,1
89,1780250520.803355,1780250520.803719,5,1.008630,516.705248,0.958000,1
90,1780250521.761709,1780250521.762107,1,1.020019,676.382030,0.959300,1
90,1780250521.768967,1780250521.769506,2,1.014719,288.335074,0.912200,1
90,1780250521.775420,1780250521.775851,3,1.006148,356.402096,0.940300,1
90,1780250521.783602,1780250521.784113,4,1.016625,457.256031,0.903300,1
90,1780250521.792240,1780250521.792810,5,1.006883,493.492591,0.958700,1
91,1780250522.761130,1780250522.761644,1,1.022897,788.303509,0.978600,1
91,1780250522.771004,1780250522.771627,2,1.010183,381.752579,0.961400,1
91,1780250522.778835,1780250522.779567,3,1.009309,363.383487,0.934700,1
91,1780250522.785907,1780250522.786402,4,1.006731,476.525883,0.869600,1
91,1780250522.791510,1780250522.792052,5,1.006926,502.227102,0.954600,1
92,1780250523.763115,1780250523.763600,1,1.019219,775.878534,0.974800,1
92,1780250523.769572,1780250523.770571,2,1.012352,395.214016,0.977200,1
92,1780250523.775632,1780250523.776165,3,1.006354,372.242046,0.882300,1
92,1780250523.781768,1780250523.782513,4,1.009850,459.936346,0.901900,1
92,1780250523.808503,1780250523.809282,5,1.007036,471.058663,0.977100,1
93,1780250524.762193,1780250524.762927,1,1.023555,916.224031,0.978300,1
93,1780250524.770895,1780250524.771518,2,1.007650,438.770348,0.931700,1
93,1780250524.776826,1780250524.777506,3,1.000551,481.148986,0.886800,1
93,1780250524.783107,1780250524.783666,4,1.007826,523.416603,0.794200,1
93,1780250524.788818,1780250524.789349,5,1.008568,489.195506,0.975100,1
94,1780250525.763384,1780250525.764052,1,1.021392,768.460413,0.977300,1
94,1780250525.772091,1780250525.772596,2,1.005522,286.804675,0.961800,1
94,1780250525.777961,1780250525.778720,3,1.012584,473.398297,0.934000,1
94,1780250525.784280,1780250525.785365,4,1.012422,447.613823,0.929400,1
94,1780250525.812648,1780250525.813317,5,1.009424,454.562266,0.989400,1
95,1780250526.767611,1780250526.767967,1,1.023912,833.397861,0.973500,1
95,1780250526.773537,1780250526.773886,2,1.012621,410.918461,0.927800,1
95,1780250526.781348,1780250526.781703,3,1.011184,413.879027,0.913400,1
95,1780250526.796194,1780250526.796642,4,1.009675,502.029852,0.832400,1
95,1780250526.803215,1780250526.803589,5,1.008337,486.929344,0.963600,1
96,1780250527.762241,1780250527.762540,1,1.016566,791.248135,0.981900,1
96,1780250527.765983,1780250527.766289,2,1.011581,407.142437,0.965800,1
96,1780250527.770441,1780250527.770822,3,1.011278,340.552877,0.966500,1
96,1780250527.775687,1780250527.776011,4,1.009875,442.261363,0.944400,1
96,1780250527.783027,1780250527.783413,5,1.005828,483.342085,0.983100,1
97,1780250528.766464,1780250528.767224,1,1.022664,850.762080,0.981900,1
97,1780250528.777273,1780250528.778085,2,1.009164,394.835845,0.934800,1
97,1780250528.785607,1780250528.786601,3,1.008229,442.202011,0.966900,1
97,1780250528.794326,1780250528.794834,4,1.011061,457.185554,0.905700,1
97,1780250528.803093,1780250528.804265,5,1.008279,465.435193,0.982300,1
98,1780250529.765031,1780250529.765479,1,1.016999,783.325918,0.974200,1
