cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
88,1780250520.693884,1,1,1.020000,714.873900,1
88,1780250520.693884,2,2,1.011000,394.232459,1
88,1780250520.693884,3,3,1.009410,111.939494,1
88,1780250520.693884,4,4,1.010000,512.067031,1
88,1780250520.693884,5,,1.006753,0.000000,1
89,1780250521.694376,1,1,1.020000,862.091587,1
89,1780250521.694376,2,2,1.010770,494.243173,1
89,1780250521.694376,3,3,1.009017,139.734184,1
89,1780250521.694376,4,4,1.010000,517.407404,1
89,1780250521.694376,5,,1.006622,0.000000,1
90,1780250522.695747,1,1,1.020000,679.130177,1
90,1780250522.695747,2,2,1.011328,395.554829,1
90,1780250522.695747,3,3,1.009593,80.249121,1
90,1780250522.695747,4,4,1.010000,493.078740,1
90,1780250522.695747,5,,1.006791,0.000000,1
91,1780250523.696193,1,1,1.020000,783.931761,1
91,1780250523.696193,2,2,1.010967,405.062853,1
91,1780250523.696193,3,3,1.009326,103.405318,1
91,1780250523.696193,4,4,1.010000,501.863771,1
91,1780250523.696193,5,,1.006674,0.000000,1
92,1780250524.698388,1,1,1.020000,775.322840,1
92,1780250524.698388,2,2,1.010862,379.678953,1
92,1780250524.698388,3,3,1.009071,105.853684,1
92,1780250524.698388,4,4,1.010000,470.919985,1
92,1780250524.698388,5,,1.007242,0.000000,1
93,1780250525.699026,1,1,1.020000,909.850703,1
93,1780250525.699026,2,2,1.009524,485.136626,1
93,1780250525.699026,3,3,1.007867,214.127109,1
93,1780250525.699026,4,4,1.010000,489.607672,1
93,1780250525.699026,5,,1.007092,0.000000,1
94,1780250526.699369,1,1,1.020000,767.128833,1
94,1780250526.699369,2,2,1.011110,483.392589,1
94,1780250526.699369,3,3,1.009023,102.397941,1
94,1780250526.699369,4,4,1.010000,455.154482,1
94,1780250526.699369,5,,1.007623,0.000000,1
95,1780250527.700405,1,1,1.020000,833.912735,1
95,1780250527.700405,2,2,1.010104,433.220192,1
95,1780250527.700405,3,3,1.008545,154.179209,1
95,1780250527.700405,4,4,1.010000,487.430508,1
95,1780250527.700405,5,,1.006903,0.000000,1
96,1780250528.701732,1,1,1.020000,793.075799,1
96,1780250528.701732,2,2,1.011119,388.993496,1
96,1780250528.701732,3,3,1.009632,79.440125,1
96,1780250528.701732,4,4,1.010000,482.225394,1
96,1780250528.701732,5,,1.007309,0.000000,1
97,1780250529.701985,1,1,1.020000,850.299731,1
97,1780250529.701985,2,2,1.010489,468.687458,1
97,1780250529.701985,3,3,1.008950,113.341123,1
97,1780250529.701985,4,4,1.010000,465.718395,1
97,1780250529.701985,5,,1.007383,0.000000,1
98,1780250530.702193,1,1,1.020000,785.550259,1
98,1780250530.702193,2,2,1.010744,427.032572,1
98,1780250530.702193,3,3,1.009100,102.582130,1
98,1780250530.702193,4,4,1.010000,466.110822,1
98,1780250530.702193,5,,1.007423,0.000000,1
99,1780250531.702388,1,1,1.020000,908.535269,1
99,1780250531.702388,2,2,1.009351,499.354933,1
99,1780250531.702388,3,3,1.007739,217.055499,1
99,1780250531.702388,4,4,1.010000,477.887762,1
99,1780250531.702388,5,,1.007148,0.000000,1
100,1780250532.704149,1,1,1.020000,825.156623,1
100,1780250532.704149,2,2,1.009920,485.231685,1
100,1780250532.704149,3,3,1.008071,183.308023,1
100,1780250532.704149,4,4,1.010000,463.633387,1
100,1780250532.704149,5,,1.007386,0.000000,1
101,1780250533.704488,1,1,1.020000,777.485779,1
101,1780250533.704488,2,2,1.010836,453.483257,1
101,1780250533.704488,3,3,1.008765,116.650370,1
101,1780250533.704488,4,4,1.010000,445.282693,1
101,1780250533.704488,5,,1.007633,0.000000,1
102,1780250534.714663,1,1,1.020000,735.727744,1
102,1780250534.714663,2,2,1.011460,455.986391,1
102,1780250534.714663,3,3,1.009522,90.307847,1
102,1780250534.714663,4,4,1.010000,490.329671,1
102,1780250534.714663,5,,1.007102,0.000000,1
103,1780250535.714778,1,1,1.020000,742.455476,1
103,1780250535.714778,2,2,1.011077,394.575833,1
103,1780250535.714778,3,3,1.009283,105.768511,1
103,1780250535.714778,4,4,1.010000,497.209094,1
103,1780250535.714778,5,,1.006818,0.000000,1
104,1780250536.716307,1,1,1.020000,824.221536,1
104,1780250536.716307,2,2,1.010408,457.120878,1
104,1780250536.716307,3,3,1.008695,148.727766,1
104,1780250536.716307,4,4,1.010000,496.324730,1
104,1780250536.716307,5,,1.006840,0.000000,1
105,1780250537.718683,1,1,1.020000,781.537963,1
105,1780250537.718683,2,2,1.010166,388.949722,1
105,1780250537.718683,3,3,1.008588,138.203965,1
105,1780250537.718683,4,4,1.010000,472.787018,1
105,1780250537.718683,5,,1.006870,0.000000,1
106,1780250538.735146,1,1,1.020000,752.792979,1
106,1780250538.735146,2,2,1.010923,397.103633,1
106,1780250538.735146,3,3,1.009128,106.795466,1
106,1780250538.735146,4,4,1.010000,476.724624,1
106,1780250538.735146,5,,1.007248,0.000000,1
107,1780250539.735674,1,1,1.020000,827.196812,1
107,1780250539.735674,2,2,1.010034,396.392910,1
107,1780250539.735674,3,3,1.008480,149.315371,1
107,1780250539.735674,4,4,1.010000,474.344775,1
107,1780250539.735674,5,,1.006919,0.000000,1
108,1780250540.737524,1,1,1.020000,777.710955,1
108,1780250540.737524,2,2,1.010511,471.247773,1
108,1780250540.737524,3,3,1.008685,160.948207,1
108,1780250540.737524,4,4,1.010000,506.454199,1
108,1780250540.737524,5,,1.006932,0.000000,1
