timestamp,run,layer,source,destination,latency_ms
2026-05-05 15:26:49.250135,1,field,h2,h3,0.734
2026-05-05 15:26:49.250172,1,field,h2,h3,0.069
2026-05-05 15:26:49.250178,1,field,h2,h3,0.087
2026-05-05 15:26:49.250183,1,field,h2,h3,0.077
2026-05-05 15:26:49.250188,1,field,h2,h3,0.057
2026-05-05 15:26:49.250193,1,field,h2,h3,0.064
2026-05-05 15:26:49.250197,1,field,h2,h3,0.057
2026-05-05 15:26:49.250202,1,field,h2,h3,0.371
2026-05-05 15:26:49.250207,1,field,h2,h3,0.056
2026-05-05 15:26:49.250212,1,field,h2,h3,0.383
2026-05-05 15:26:49.250217,1,field,h2,h3,0.06
2026-05-05 15:26:49.250222,1,field,h2,h3,1.66
2026-05-05 15:26:49.250227,1,field,h2,h3,14.3
2026-05-05 15:26:49.250232,1,field,h2,h3,34.0
2026-05-05 15:26:49.250236,1,field,h2,h3,65.2
2026-05-05 15:26:49.250241,1,field,h2,h3,171.0
2026-05-05 15:26:49.250245,1,field,h2,h3,315.0
2026-05-05 15:26:49.250250,1,field,h2,h3,265.0
2026-05-05 15:26:49.250501,1,field,h2,h3,193.0
2026-05-05 15:27:10.375013,1,system,h3,h4,194.0
2026-05-05 15:27:10.375038,1,system,h3,h4,201.0
2026-05-05 15:27:10.375042,1,system,h3,h4,202.0
2026-05-05 15:27:10.375045,1,system,h3,h4,171.0
2026-05-05 15:27:10.375048,1,system,h3,h4,172.0
2026-05-05 15:27:10.375051,1,system,h3,h4,145.0
2026-05-05 15:27:10.375054,1,system,h3,h4,157.0
2026-05-05 15:27:10.375057,1,system,h3,h4,159.0
2026-05-05 15:27:10.375060,1,system,h3,h4,162.0
2026-05-05 15:27:10.375063,1,system,h3,h4,196.0
2026-05-05 15:27:10.375066,1,system,h3,h4,72.5
2026-05-05 15:27:10.375071,1,system,h3,h4,65.8
2026-05-05 15:27:10.375074,1,system,h3,h4,60.1
2026-05-05 15:27:10.375077,1,system,h3,h4,2.63
2026-05-05 15:27:10.375080,1,system,h3,h4,0.711
2026-05-05 15:27:10.375083,1,system,h3,h4,0.319
2026-05-05 15:27:10.375086,1,system,h3,h4,122.0
2026-05-05 15:27:10.375089,1,system,h3,h4,122.0
