cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
6,10,1780260540.252327,1780260540.281281,1,1
6,10,1780260540.252327,1780260540.281281,2,1
6,10,1780260540.252327,1780260540.281281,3,0
6,10,1780260540.252327,1780260540.281281,4,0
6,10,1780260540.252327,1780260540.281281,5,1
7,12,1780260541.259251,1780260541.280871,1,1
7,12,1780260541.259251,1780260541.280871,2,1
7,12,1780260541.259251,1780260541.280871,3,1
7,12,1780260541.259251,1780260541.280871,4,0
7,12,1780260541.259251,1780260541.280871,5,1
9,13,1780260542.260449,1780260542.289810,1,1
9,13,1780260542.260449,1780260542.289810,2,1
9,13,1780260542.260449,1780260542.289810,3,1
9,13,1780260542.260449,1780260542.289810,4,0
9,13,1780260542.260449,1780260542.289810,5,1
9,13,1780260543.261811,1780260543.277969,1,1
9,13,1780260543.261811,1780260543.277969,2,1
9,13,1780260543.261811,1780260543.277969,3,0
9,13,1780260543.261811,1780260543.277969,4,1
9,13,1780260543.261811,1780260543.277969,5,1
10,15,1780260544.263791,1780260544.297562,1,1
10,15,1780260544.263791,1780260544.297562,2,1
10,15,1780260544.263791,1780260544.297562,3,1
10,15,1780260544.263791,1780260544.297562,4,1
10,15,1780260544.263791,1780260544.297562,5,1
11,15,1780260545.264597,1780260545.276633,1,1
11,15,1780260545.264597,1780260545.276633,2,1
11,15,1780260545.264597,1780260545.276633,3,1
11,15,1780260545.264597,1780260545.276633,4,1
11,15,1780260545.264597,1780260545.276633,5,1
12,16,1780260546.266567,1780260546.290766,1,0
12,16,1780260546.266567,1780260546.290766,2,0
12,16,1780260546.266567,1780260546.290766,3,0
12,16,1780260546.266567,1780260546.290766,4,1
12,16,1780260546.266567,1780260546.290766,5,1
13,18,1780260547.267541,1780260547.291679,1,0
13,18,1780260547.267541,1780260547.291679,2,0
13,18,1780260547.267541,1780260547.291679,3,0
13,18,1780260547.267541,1780260547.291679,4,1
13,18,1780260547.267541,1780260547.291679,5,1
14,18,1780260548.268432,1780260548.287588,1,1
14,18,1780260548.268432,1780260548.287588,2,0
14,18,1780260548.268432,1780260548.287588,3,0
14,18,1780260548.268432,1780260548.287588,4,1
14,18,1780260548.268432,1780260548.287588,5,1
15,19,1780260549.270363,1780260549.282995,1,1
15,19,1780260549.270363,1780260549.282995,2,0
15,19,1780260549.270363,1780260549.282995,3,0
15,19,1780260549.270363,1780260549.282995,4,1
15,19,1780260549.270363,1780260549.282995,5,1
16,20,1780260550.271422,1780260550.284963,1,1
16,20,1780260550.271422,1780260550.284963,2,1
16,20,1780260550.271422,1780260550.284963,3,0
16,20,1780260550.271422,1780260550.284963,4,1
16,20,1780260550.271422,1780260550.284963,5,1
17,21,1780260551.272693,1780260551.296247,1,1
17,21,1780260551.272693,1780260551.296247,2,1
17,21,1780260551.272693,1780260551.296247,3,0
17,21,1780260551.272693,1780260551.296247,4,1
17,21,1780260551.272693,1780260551.296247,5,1
18,22,1780260552.274467,1780260552.309008,1,1
18,22,1780260552.274467,1780260552.309008,2,1
18,22,1780260552.274467,1780260552.309008,3,1
18,22,1780260552.274467,1780260552.309008,4,1
18,22,1780260552.274467,1780260552.309008,5,1
19,24,1780260553.276844,1780260553.298932,1,1
19,24,1780260553.276844,1780260553.298932,2,1
19,24,1780260553.276844,1780260553.298932,3,1
19,24,1780260553.276844,1780260553.298932,4,1
19,24,1780260553.276844,1780260553.298932,5,1
21,25,1780260554.279853,1780260554.290897,1,0
21,25,1780260554.279853,1780260554.290897,2,0
21,25,1780260554.279853,1780260554.290897,3,0
21,25,1780260554.279853,1780260554.290897,4,1
21,25,1780260554.279853,1780260554.290897,5,1
21,25,1780260555.292297,1780260555.316775,1,0
21,25,1780260555.292297,1780260555.316775,2,0
21,25,1780260555.292297,1780260555.316775,3,0
21,25,1780260555.292297,1780260555.316775,4,1
21,25,1780260555.292297,1780260555.316775,5,1
23,27,1780260556.326638,1780260556.356250,1,1
23,27,1780260556.326638,1780260556.356250,2,0
23,27,1780260556.326638,1780260556.356250,3,0
23,27,1780260556.326638,1780260556.356250,4,1
23,27,1780260556.326638,1780260556.356250,5,1
24,28,1780260557.330074,1780260557.357708,1,1
24,28,1780260557.330074,1780260557.357708,2,0
24,28,1780260557.330074,1780260557.357708,3,0
24,28,1780260557.330074,1780260557.357708,4,1
24,28,1780260557.330074,1780260557.357708,5,1
25,29,1780260558.330616,1780260558.363696,1,1
25,29,1780260558.330616,1780260558.363696,2,1
25,29,1780260558.330616,1780260558.363696,3,0
25,29,1780260558.330616,1780260558.363696,4,1
25,29,1780260558.330616,1780260558.363696,5,1
26,30,1780260559.341522,1780260559.372486,1,1
26,30,1780260559.341522,1780260559.372486,2,1
26,30,1780260559.341522,1780260559.372486,3,0
26,30,1780260559.341522,1780260559.372486,4,1
26,30,1780260559.341522,1780260559.372486,5,1
26,30,1780260560.341909,1780260560.361933,1,1
26,30,1780260560.341909,1780260560.361933,2,1
26,30,1780260560.341909,1780260560.361933,3,1
26,30,1780260560.341909,1780260560.361933,4,1
26,30,1780260560.341909,1780260560.361933,5,1
27,31,1780260561.366411,1780260561.377608,1,0
27,31,1780260561.366411,1780260561.377608,2,0
27,31,1780260561.366411,1780260561.377608,3,1
27,31,1780260561.366411,1780260561.377608,4,1
27,31,1780260561.366411,1780260561.377608,5,1
28,32,1780260562.367422,1780260562.378695,1,0
28,32,1780260562.367422,1780260562.378695,2,0
28,32,1780260562.367422,1780260562.378695,3,0
28,32,1780260562.367422,1780260562.378695,4,0
28,32,1780260562.367422,1780260562.378695,5,1
29,33,1780260563.367708,1780260563.379340,1,1
29,33,1780260563.367708,1780260563.379340,2,0
29,33,1780260563.367708,1780260563.379340,3,1
29,33,1780260563.367708,1780260563.379340,4,1
29,33,1780260563.367708,1780260563.379340,5,1
30,34,1780260564.368394,1780260564.394513,1,1
30,34,1780260564.368394,1780260564.394513,2,0
30,34,1780260564.368394,1780260564.394513,3,0
30,34,1780260564.368394,1780260564.394513,4,0
30,34,1780260564.368394,1780260564.394513,5,1
31,35,1780260565.369488,1780260565.398293,1,1
31,35,1780260565.369488,1780260565.398293,2,1
31,35,1780260565.369488,1780260565.398293,3,1
31,35,1780260565.369488,1780260565.398293,4,1
31,35,1780260565.369488,1780260565.398293,5,1
32,36,1780260566.370514,1780260566.404874,1,1
32,36,1780260566.370514,1780260566.404874,2,1
32,36,1780260566.370514,1780260566.404874,3,0
32,36,1780260566.370514,1780260566.404874,4,0
32,36,1780260566.370514,1780260566.404874,5,1
33,37,1780260567.371023,1780260567.411300,1,1
33,37,1780260567.371023,1780260567.411300,2,0
33,37,1780260567.371023,1780260567.411300,3,0
33,37,1780260567.371023,1780260567.411300,4,1
33,37,1780260567.371023,1780260567.411300,5,1
34,38,1780260568.372192,1780260568.406545,1,0
34,38,1780260568.372192,1780260568.406545,2,0
34,38,1780260568.372192,1780260568.406545,3,1
34,38,1780260568.372192,1780260568.406545,4,0
34,38,1780260568.372192,1780260568.406545,5,1
35,40,1780260569.387154,1780260569.414446,1,1
35,40,1780260569.387154,1780260569.414446,2,1
35,40,1780260569.387154,1780260569.414446,3,0
35,40,1780260569.387154,1780260569.414446,4,1
35,40,1780260569.387154,1780260569.414446,5,1
36,41,1780260570.391598,1780260570.440055,1,1
36,41,1780260570.391598,1780260570.440055,2,0
