timestamp,run,layer,source,destination,latency_ms
2026-04-28 23:33:38.556123,1,field,h2,h3,3.84
2026-04-28 23:33:38.556150,1,field,h2,h3,0.54
2026-04-28 23:33:38.556155,1,field,h2,h3,0.109
2026-04-28 23:33:38.556158,1,field,h2,h3,0.131
2026-04-28 23:33:38.556161,1,field,h2,h3,0.155
2026-04-28 23:33:38.556164,1,field,h2,h3,0.127
2026-04-28 23:33:38.556167,1,field,h2,h3,0.117
2026-04-28 23:33:38.556170,1,field,h2,h3,0.113
2026-04-28 23:33:38.556173,1,field,h2,h3,0.107
2026-04-28 23:33:38.556176,1,field,h2,h3,0.114
2026-04-28 23:33:38.556180,1,field,h2,h3,0.093
2026-04-28 23:33:38.556183,1,field,h2,h3,0.101
2026-04-28 23:33:38.556186,1,field,h2,h3,0.111
2026-04-28 23:33:38.556188,1,field,h2,h3,0.124
2026-04-28 23:33:38.556191,1,field,h2,h3,0.144
2026-04-28 23:33:38.556194,1,field,h2,h3,0.13
2026-04-28 23:33:38.556199,1,field,h2,h3,0.1
2026-04-28 23:33:38.556202,1,field,h2,h3,0.09
2026-04-28 23:33:38.556205,1,field,h2,h3,0.104
2026-04-28 23:33:38.556223,1,field,h2,h3,0.133
2026-04-28 23:33:59.004906,1,system,h3,h4,15.7
2026-04-28 23:33:59.004938,1,system,h3,h4,0.744
2026-04-28 23:33:59.004944,1,system,h3,h4,0.106
2026-04-28 23:33:59.004949,1,system,h3,h4,0.095
2026-04-28 23:33:59.004953,1,system,h3,h4,0.111
2026-04-28 23:33:59.004957,1,system,h3,h4,0.085
2026-04-28 23:33:59.004961,1,system,h3,h4,0.092
2026-04-28 23:33:59.004966,1,system,h3,h4,0.109
2026-04-28 23:33:59.004970,1,system,h3,h4,0.174
2026-04-28 23:33:59.004975,1,system,h3,h4,0.112
2026-04-28 23:33:59.004979,1,system,h3,h4,0.127
2026-04-28 23:33:59.004983,1,system,h3,h4,0.137
2026-04-28 23:33:59.004987,1,system,h3,h4,0.102
2026-04-28 23:33:59.004991,1,system,h3,h4,0.102
2026-04-28 23:33:59.004995,1,system,h3,h4,0.12
2026-04-28 23:33:59.005000,1,system,h3,h4,0.117
2026-04-28 23:33:59.005003,1,system,h3,h4,0.103
2026-04-28 23:33:59.005008,1,system,h3,h4,0.12
2026-04-28 23:33:59.005012,1,system,h3,h4,0.308
2026-04-28 23:33:59.005016,1,system,h3,h4,0.127
