cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
8,1780250440.087139,1780250440.087230,1,1.017000,911.300000,173.946604,30.368264,1
8,1780250440.087621,1780250440.087760,2,1.011000,407.533333,74.535398,24.630596,1
8,1780250440.088025,1780250440.088130,3,1.008000,481.400000,86.165982,33.510272,1
8,1780250440.088297,1780250440.088384,4,1.003000,523.266667,79.365854,60.827761,1
8,1780250440.088568,1780250440.088656,5,1.006000,503.000000,91.762445,29.570622,1
9,1780250441.092304,1780250441.092399,1,1.021000,682.166667,126.290190,40.742685,1
9,1780250441.092775,1780250441.092869,2,1.006000,320.866667,56.776902,23.635714,1
9,1780250441.093026,1780250441.093343,3,1.011000,361.566667,62.750566,30.213533,1
9,1780250441.093529,1780250441.093618,4,1.014000,465.400000,80.408299,40.232732,1
9,1780250441.093762,1780250441.093844,5,1.007000,464.466667,85.645769,24.612856,1
10,1780250442.094287,1780250442.094482,1,1.021000,791.733333,149.038587,38.827434,1
10,1780250442.094924,1780250442.095110,2,1.008000,384.300000,68.579360,27.276553,1
10,1780250442.095337,1780250442.095433,3,1.006000,410.866667,70.788642,34.504745,1
10,1780250442.095649,1780250442.095765,4,1.013000,462.400000,79.713026,40.129566,1
10,1780250442.095999,1780250442.096092,5,1.003000,462.833333,87.340561,13.940792,1
11,1780250443.094691,1780250443.094785,1,1.024000,754.700000,143.029532,34.962140,1
11,1780250443.095093,1780250443.095184,2,1.005000,376.200000,68.338756,22.775575,1
11,1780250443.095337,1780250443.095419,3,1.010000,357.033333,64.966716,22.351655,1
11,1780250443.095566,1780250443.095645,4,1.006000,459.366667,79.928369,36.926883,1
11,1780250443.095782,1780250443.095857,5,1.010000,468.066667,86.936012,23.554582,1
12,1780250444.095947,1780250444.096044,1,1.020000,895.933333,171.483096,30.143034,1
12,1780250444.096337,1780250444.096426,2,1.014000,436.133333,80.146099,25.999881,1
12,1780250444.096574,1780250444.096656,3,1.010000,424.700000,76.952618,27.519672,1
12,1780250444.096796,1780250444.096877,4,1.005000,479.766667,79.922433,45.294130,1
12,1780250444.097014,1780250444.097091,5,1.009000,497.066667,93.740686,18.538652,1
13,1780250445.097306,1780250445.097408,1,1.014000,722.566667,133.522411,40.724311,1
13,1780250445.097901,1780250445.098001,2,1.013000,324.500000,56.529193,26.960670,1
13,1780250445.098167,1780250445.098252,3,1.008000,401.200000,69.661246,32.925240,1
13,1780250445.098416,1780250445.098501,4,1.006000,456.766667,80.106322,35.321533,1
13,1780250445.098671,1780250445.098758,5,1.009000,459.200000,87.190950,13.803027,1
14,1780250446.098114,1780250446.098210,1,1.020000,902.366667,171.855171,34.896681,1
14,1780250446.098485,1780250446.098575,2,1.010000,430.333333,76.615263,31.424502,1
14,1780250446.098731,1780250446.098816,3,1.006000,452.300000,79.374987,34.857924,1
14,1780250446.098970,1780250446.099054,4,1.013000,518.400000,80.242069,59.763736,1
14,1780250446.099211,1780250446.099293,5,1.004000,508.200000,94.140493,24.244984,1
15,1780250447.101254,1780250447.101363,1,1.024000,778.966667,147.309364,37.367778,1
15,1780250447.101687,1780250447.101782,2,1.006000,327.000000,57.642822,24.607840,1
15,1780250447.101935,1780250447.102018,3,1.008000,442.033333,76.708782,36.365975,1
15,1780250447.102399,1780250447.102520,4,1.014000,468.666667,80.049150,42.310585,1
15,1780250447.102682,1780250447.102767,5,1.010000,478.133333,90.710294,15.396144,1
16,1780250448.102341,1780250448.102436,1,1.017000,841.066667,158.910957,36.140895,1
16,1780250448.102731,1780250448.102822,2,1.013000,352.266667,62.379283,27.041387,1
16,1780250448.102970,1780250448.103051,3,1.009000,505.800000,90.030029,36.732397,1
16,1780250448.103194,1780250448.103275,4,1.010000,515.700000,80.133544,58.536444,1
16,1780250448.103411,1780250448.103486,5,1.006000,470.866667,85.909377,27.653529,1
17,1780250449.103697,1780250449.103796,1,1.021000,761.300000,144.005750,34.553092,1
17,1780250449.104175,1780250449.104275,2,1.013000,292.033333,53.556256,17.565052,1
17,1780250449.104491,1780250449.104585,3,1.015000,475.200000,84.360368,36.444082,1
17,1780250449.104763,1780250449.104850,4,1.008000,476.833333,79.744157,45.022063,1
17,1780250449.104999,1780250449.105079,5,1.006000,463.733333,85.798938,23.211263,1
18,1780250450.104775,1780250450.104872,1,1.018000,918.833333,175.467894,31.155497,1
18,1780250450.105202,1780250450.105296,2,1.015000,436.666667,79.571691,28.269326,1
18,1780250450.105450,1780250450.105533,3,1.004000,484.833333,88.801086,26.750065,1
18,1780250450.105714,1780250450.105801,4,1.011000,479.066667,80.134630,45.757606,1
18,1780250450.106331,1780250450.106448,5,1.005000,454.033333,85.094418,17.806395,1
19,1780250451.114140,1780250451.114500,1,1.020000,771.300000,145.574561,35.713993,1
19,1780250451.114820,1780250451.114931,2,1.018000,388.500000,71.056499,25.076443,1
19,1780250451.115112,1780250451.115209,3,1.007000,377.033333,67.830723,25.133318,1
19,1780250451.115376,1780250451.115574,4,1.009000,463.933333,79.902357,39.621703,1
19,1780250451.115981,1780250451.116078,5,0.998000,463.200000,85.203706,22.305273,1
20,1780250452.115547,1780250452.115646,1,1.023000,842.533333,161.440961,30.062957,1
20,1780250452.116157,1780250452.116259,2,1.010000,339.766667,63.832043,14.149988,1
20,1780250452.116487,1780250452.116585,3,1.011000,499.066667,86.873499,41.160006,1
20,1780250452.116806,1780250452.116901,4,1.004000,505.966667,79.441288,55.285222,1
20,1780250452.117131,1780250452.117225,5,1.005000,491.166667,90.013070,27.251061,1
21,1780250453.116930,1780250453.117043,1,1.023000,827.000000,158.448442,29.595131,1
21,1780250453.117523,1780250453.117645,2,1.014000,412.166667,77.207011,19.484530,1
21,1780250453.118029,1780250453.118124,3,1.011000,380.266667,68.669519,25.489047,1
21,1780250453.118362,1780250453.118466,4,1.010000,482.866667,80.290824,46.767725,1
21,1780250453.118688,1780250453.118782,5,1.006000,496.966667,91.071370,27.912989,1
22,1780250454.117415,1780250454.117517,1,1.022000,855.900000,162.991925,34.765759,1
22,1780250454.117818,1780250454.117909,2,1.009000,403.733333,73.205360,25.785289,1
22,1780250454.118060,1780250454.118141,3,1.011000,467.200000,83.486232,33.596665,1
22,1780250454.118282,1780250454.118364,4,1.018000,493.400000,80.357125,51.968538,1
22,1780250454.118507,1780250454.118613,5,1.009000,459.666667,85.096907,23.814886,1
23,1780250455.118281,1780250455.118423,1,1.020000,766.700000,146.419832,27.595007,1
23,1780250455.118791,1780250455.118899,2,1.011000,270.333333,50.733727,11.729438,1
23,1780250455.119084,1780250455.119173,3,1.004000,468.033333,85.482304,26.612409,1
23,1780250455.119326,1780250455.119409,4,1.011000,468.433333,79.826720,42.061817,1
23,1780250455.119582,1780250455.119665,5,1.003000,479.933333,87.339147,27.987727,1
24,1780250456.118714,1780250456.118825,1,1.023000,769.400000,146.362880,32.657296,1
24,1780250456.119191,1780250456.119284,2,1.015000,404.733333,76.374634,17.114630,1
24,1780250456.119437,1780250456.119521,3,1.009000,350.500000,62.239120,25.814484,1
24,1780250456.119664,1780250456.119747,4,1.012000,447.233333,80.583717,30.695379,1
24,1780250456.119886,1780250456.119963,5,1.004000,457.700000,85.836350,17.249338,1
25,1780250457.124179,1780250457.124285,1,1.022000,827.666667,156.438882,38.726098,1
25,1780250457.124570,1780250457.124668,2,1.004000,418.700000,72.907890,33.154081,1
25,1780250457.125055,1780250457.125600,3,1.008000,414.833333,74.052016,29.383562,1
25,1780250457.126251,1780250457.126351,4,1.011000,471.700000,80.183509,42.732349,1
25,1780250457.126510,1780250457.126594,5,1.011000,462.100000,87.666279,15.409843,1
26,1780250458.124815,1780250458.124922,1,1.023000,781.633333,147.928294,36.422884,1
26,1780250458.125264,1780250458.125363,2,1.015000,354.800000,62.910761,27.384399,1
26,1780250458.125521,1780250458.125609,3,1.006000,420.533333,76.226347,26.199293,1
26,1780250458.125758,1780250458.125851,4,1.010000,476.400000,80.031450,44.711289,1
26,1780250458.126023,1780250458.126108,5,1.011000,470.800000,87.285411,24.601489,1
27,1780250459.128315,1780250459.128429,1,1.013000,844.366667,159.346992,34.147704,1
27,1780250459.128980,1780250459.129130,2,1.004000,437.000000,79.580270,25.587567,1
27,1780250459.129492,1780250459.129611,3,1.009000,409.800000,72.997625,29.625128,1
27,1780250459.129950,1780250459.130055,4,1.009000,490.666667,80.120434,49.780465,1
27,1780250459.130284,1780250459.130382,5,1.007000,470.533333,86.574857,25.584818,1
28,1780250460.133550,1780250460.133680,1,1.019000,717.200000,133.922192,38.117712,1
28,1780250460.134099,1780250460.134222,2,1.015000,332.100000,60.825273,20.611528,1
28,1780250460.134419,1780250460.134529,3,1.006000,388.033333,66.921600,32.449509,1
28,1780250460.134701,1780250460.134796,4,1.004000,455.733333,79.243145,36.334692,1
28,1780250460.134959,1780250460.135054,5,1.001000,459.533333,85.466930,19.397055,1
29,1780250461.134191,1780250461.134297,1,1.016000,797.266667,150.718772,33.190818,1
29,1780250461.134627,1780250461.134731,2,1.010000,303.633333,56.815794,13.632521,1
29,1780250461.134890,1780250461.134977,3,1.006000,504.066667,85.638494,44.724483,1
29,1780250461.135121,1780250461.135204,4,1.015000,483.233333,80.403812,47.623588,1
29,1780250461.135376,1780250461.135481,5,1.008000,467.666667,87.731572,19.234266,1
30,1780250462.134623,1780250462.134730,1,1.019000,818.466667,155.056261,34.746228,1
30,1780250462.135052,1780250462.135148,2,1.008000,323.500000,56.573855,25.676852,1
30,1780250462.135306,1780250462.135395,3,1.004000,491.166667,87.508884,34.199053,1
30,1780250462.135545,1780250462.135629,4,1.013000,480.800000,80.435195,46.273061,1
30,1780250462.135775,1780250462.135859,5,1.007000,477.600000,89.927631,17.590965,1
31,1780250463.136506,1780250463.136968,1,1.020000,784.600000,147.230927,39.648666,1
31,1780250463.138412,1780250463.138647,2,1.005000,420.366667,73.665418,32.437893,1
31,1780250463.138912,1780250463.139075,3,1.011000,355.333333,62.887076,27.016761,1
31,1780250463.139316,1780250463.139506,4,1.007000,477.700000,79.571548,45.478634,1
31,1780250463.139731,1780250463.139871,5,1.002000,479.933333,88.754677,22.743845,1
32,1780250464.137293,1780250464.137396,1,1.016000,902.766667,171.431862,33.903269,1
32,1780250464.137915,1780250464.138021,2,1.002000,392.100000,71.403701,22.465677,1
32,1780250464.138182,1780250464.138265,3,1.006000,521.566667,88.861579,45.795482,1
32,1780250464.138437,1780250464.138524,4,1.012000,529.833333,80.092005,63.415789,1
32,1780250464.138665,1780250464.138744,5,1.000000,480.266667,88.172377,24.463183,1
33,1780250465.141915,1780250465.142065,1,1.020000,806.733333,151.901633,38.794978,1
33,1780250465.142369,1780250465.142479,2,1.012000,429.533333,76.185324,32.477774,1
33,1780250465.142651,1780250465.142741,3,1.010000,371.933333,65.874358,27.982865,1
33,1780250465.142911,1780250465.143001,4,1.014000,491.533333,80.479255,50.404741,1
33,1780250465.143153,1780250465.143240,5,1.008000,480.733333,88.733305,25.500151,1
34,1780250466.142280,1780250466.142395,1,1.022000,749.066667,143.070276,28.370869,1
34,1780250466.142875,1780250466.143029,2,1.011000,305.600000,57.328712,13.361052,1
34,1780250466.143317,1780250466.143494,3,1.015000,395.233333,73.183252,22.045415,1
34,1780250466.143790,1780250466.143920,4,1.011000,466.466667,80.704571,39.497532,1
34,1780250466.144203,1780250466.144341,5,1.004000,496.666667,90.445921,29.081216,1
35,1780250467.142657,1780250467.142776,1,1.025000,955.833333,185.151502,23.710222,1
35,1780250467.143150,1780250467.143337,2,1.011000,431.033333,80.278063,21.184609,1
35,1780250467.143636,1780250467.143775,3,1.006000,480.900000,88.799948,24.708763,1
35,1780250467.144047,1780250467.144181,4,1.010000,505.800000,80.191440,55.161199,1
35,1780250467.144472,1780250467.144661,5,1.006000,509.233333,93.377854,28.410193,1
36,1780250468.150223,1780250468.150326,1,1.016000,781.733333,145.921007,40.072244,1
36,1780250468.150608,1780250468.150707,2,1.012000,365.933333,64.707183,28.127779,1
36,1780250468.150867,1780250468.150954,3,1.005000,422.200000,71.569514,37.593222,1
36,1780250468.151108,1780250468.151194,4,1.018000,470.300000,80.927775,42.086187,1
36,1780250468.151342,1780250468.151426,5,1.009000,463.566667,88.171572,12.941084,1
37,1780250469.150430,1780250469.150535,1,1.021000,775.700000,147.680255,30.977946,1
37,1780250469.150934,1780250469.151045,2,1.016000,313.133333,58.353552,16.400523,1
37,1780250469.151230,1780250469.151325,3,1.008000,418.000000,73.702143,31.817621,1
37,1780250469.151553,1780250469.151659,4,1.004000,452.766667,79.792586,33.678011,1
37,1780250469.151824,1780250469.151914,5,1.007000,496.733333,94.330804,13.577221,1
38,1780250470.150834,1780250470.150938,1,1.023000,779.100000,148.162554,33.272527,1
38,1780250470.151285,1780250470.151387,2,1.006000,360.533333,66.166094,19.931596,1
38,1780250470.151551,1780250470.151635,3,1.009000,371.066667,64.678515,30.086968,1
38,1780250470.151784,1780250470.151871,4,1.008000,469.166667,79.597310,42.224212,1
38,1780250470.152013,1780250470.152095,5,1.013000,508.700000,95.549099,22.577583,1
39,1780250471.153400,1780250471.153992,1,1.016000,734.033333,138.153881,33.211552,1
39,1780250471.154415,1780250471.154517,2,1.016000,359.833333,66.854271,19.550925,1
39,1780250471.154923,1780250471.155043,3,1.015000,345.266667,62.268645,24.097664,1
39,1780250471.155290,1780250471.155392,4,1.007000,441.966667,79.826391,28.600829,1
39,1780250471.155804,1780250471.156102,5,1.000000,475.500000,89.154458,16.091042,1
40,1780250472.184145,1780250472.184261,1,1.019000,686.733333,129.073131,33.406775,1
40,1780250472.184613,1780250472.184728,2,1.009000,290.466667,54.549514,11.932711,1
40,1780250472.184966,1780250472.185073,3,1.011000,362.333333,62.583511,30.893153,1
40,1780250472.185263,1780250472.185375,4,1.011000,447.300000,80.128371,31.668759,1
40,1780250472.185587,1780250472.185697,5,1.006000,486.300000,91.064714,19.875718,1
