cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
11,1780260217.610227,1780260217.610371,1,1.020000,753.733333,142.288338,34.780963,1
11,1780260217.610826,1780260217.611013,2,1.012000,379.033333,69.333022,23.106938,0
11,1780260217.611323,1780260217.611461,3,1.009000,358.733333,65.211423,22.435845,0
11,1780260217.611740,1780260217.611872,4,1.008000,460.500000,80.284861,37.091582,0
11,1780260217.612138,1780260217.612261,5,1.008000,461.766667,87.573666,13.977999,1
12,1780260218.612770,1780260218.612914,1,1.018000,432.400000,79.597376,26.415737,1
12,1780260218.613311,1780260218.613450,2,1.012000,379.033333,69.333022,23.106938,0
12,1780260218.613725,1780260218.613851,3,1.009000,358.733333,65.211423,22.435845,0
12,1780260218.614111,1780260218.614233,4,1.008000,460.500000,80.284861,37.091582,0
12,1780260218.614547,1780260218.614676,5,1.008000,469.600000,87.048090,23.584949,0
13,1780260219.613463,1780260219.613607,1,1.018000,432.400000,79.597376,26.415737,1
13,1780260219.614045,1780260219.614194,2,1.012000,433.366667,79.480606,25.783991,1
13,1780260219.614470,1780260219.614605,3,1.010000,400.066667,69.602289,32.897374,1
13,1780260219.614925,1780260219.615077,4,1.008000,421.100000,79.562039,14.497915,0
13,1780260219.615437,1780260219.615574,5,1.005000,469.633333,86.795179,23.516424,0
14,1780260220.614988,1780260220.615128,1,1.017000,540.866667,76.399763,71.737564,0
14,1780260220.615495,1780260220.615623,2,1.011000,426.300000,75.972326,31.160795,0
14,1780260220.615899,1780260220.616019,3,1.008000,454.833333,79.978253,35.122851,0
14,1780260220.616256,1780260220.616370,4,1.008000,421.100000,79.562039,14.497915,0
14,1780260220.616606,1780260220.616716,5,1.005000,469.633333,86.795179,23.516424,0
15,1780260221.642532,1780260221.642644,1,1.021000,0.000000,76.399763,71.737564,1
15,1780260221.643157,1780260221.643849,2,1.005000,429.800000,76.141497,31.230182,0
15,1780260221.644085,1780260221.644189,3,1.008000,454.833333,79.978253,35.122851,0
15,1780260221.644430,1780260221.644537,4,1.003000,415.800000,79.354906,4.050272,1
15,1780260221.644736,1780260221.644915,5,1.006000,466.600000,86.320379,23.387781,1
16,1780260222.658481,1780260222.658667,1,1.021000,858.533333,153.145963,66.617191,1
16,1780260222.659019,1780260222.659271,2,1.005000,429.800000,76.141497,31.230182,1
16,1780260222.659511,1780260222.659643,3,1.006000,508.966667,90.324324,36.852470,0
16,1780260222.659870,1780260222.659976,4,1.014000,416.833333,80.424572,4.104868,0
16,1780260222.660188,1780260222.660290,5,1.007000,465.866667,86.270384,23.374236,1
17,1780260223.659000,1780260223.659117,1,1.021000,858.533333,153.145963,66.617191,1
17,1780260223.659424,1780260223.659535,2,1.005000,350.066667,61.500154,26.660285,1
17,1780260223.659746,1780260223.659852,3,1.006000,473.933333,83.389473,36.024650,1
17,1780260223.660061,1780260223.660161,4,1.013000,474.333333,79.719547,45.008168,1
17,1780260223.660362,1780260223.660460,5,1.002000,462.700000,85.267365,23.067456,0
18,1780260224.695381,1780260224.695550,1,1.024000,762.166667,144.593300,34.694071,1
18,1780260224.696220,1780260224.696357,2,1.001000,437.833333,78.683814,27.953891,1
18,1780260224.696588,1780260224.696703,3,1.006000,485.066667,89.020803,26.816252,0
18,1780260224.696926,1780260224.697057,4,1.006000,478.833333,79.919745,45.121196,1
