cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
12,1780260217.671714,1,1.020000,433.541068,-79.967637,-26.527178,0.949141,1
12,1780260217.671714,2,1.014203,433.541068,79.685701,25.850530,0.951200,0
13,1780260218.672064,1,1.020000,458.516223,-46.849973,-75.795809,0.525776,1
13,1780260218.672064,2,1.010734,327.208295,56.871442,27.129086,0.902568,1
13,1780260218.672064,3,1.008945,399.688571,69.463591,32.832479,0.904097,1
13,1780260218.672064,4,1.010000,422.580218,-80.000000,14.578431,0.983798,0
14,1780260219.659324,1,1.020000,540.511238,-76.573735,-71.903008,0.728990,1
14,1780260219.659324,2,1.009917,428.559344,76.291029,31.297566,0.925174,1
14,1780260219.659324,3,1.008301,452.902630,79.663160,34.982853,0.915607,1
14,1780260219.659324,4,1.010000,416.284061,-80.000000,4.117546,0.998678,0
15,1780260220.655822,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
16,1780260221.670488,1,1.020000,859.473725,-153.170753,-66.608281,0.917043,1
16,1780260221.670488,2,1.007392,351.954135,61.982015,26.860718,0.917546,1
16,1780260221.670488,3,1.004398,507.554626,89.926128,36.701843,0.925857,0
17,1780260222.690085,1,1.020000,761.287911,-143.856284,-34.544273,0.972359,1
17,1780260222.690085,2,1.010892,291.185949,53.289474,17.478372,0.950196,1
17,1780260222.690085,3,1.008819,474.725528,83.762381,36.187153,0.917994,1
17,1780260222.690085,4,1.010000,477.404985,-80.000000,-45.162234,0.870820,1
17,1780260222.690085,5,1.007088,462.365634,85.635277,23.179383,0.965265,0
18,1780260223.682410,1,1.020000,927.609675,-170.448525,-58.684487,0.945528,1
18,1780260223.682410,2,1.007489,441.633108,79.883641,28.372319,0.942329,1
18,1780260223.682410,3,1.004913,486.214857,89.132351,26.859906,0.957470,0
19,1780260224.688930,1,1.020000,470.956774,-58.986750,-69.979913,0.644496,1
19,1780260224.688930,2,1.010810,387.948327,70.451311,24.872954,0.942958,1
19,1780260224.688930,3,1.009193,377.184799,68.004756,25.200793,0.937687,1
19,1780260224.688930,4,1.010000,426.837376,-80.000000,18.612729,0.973986,0
20,1780260225.672608,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
21,1780260226.685344,1,1.020000,831.049518,-158.751986,-29.681662,0.982967,1
21,1780260226.685344,2,1.010783,414.380959,77.378835,19.513935,0.969641,1
21,1780260226.685344,3,1.009160,382.532323,68.953344,25.593168,0.937505,1
21,1780260226.685344,4,1.010000,481.097721,-80.000000,-46.590703,0.864136,1
21,1780260226.685344,5,1.006730,496.699275,91.089702,27.913992,0.956114,1
