cmd_id,origin_cycle,ts_sent,bus,breaker_DT
9,12,1780259598.999046,1,1
9,12,1780259598.999046,2,1
9,12,1780259598.999046,3,1
9,12,1780259598.999046,4,1
9,12,1780259598.999046,5,1
10,13,1780259600.028058,1,1
10,13,1780259600.028058,2,1
10,13,1780259600.028058,3,1
10,13,1780259600.028058,4,1
10,13,1780259600.028058,5,1
11,14,1780259600.843648,1,1
11,14,1780259600.843648,2,1
11,14,1780259600.843648,3,1
11,14,1780259600.843648,4,1
11,14,1780259600.843648,5,1
12,15,1780259601.858533,1,1
12,15,1780259601.858533,2,1
12,15,1780259601.858533,3,1
12,15,1780259601.858533,4,1
12,15,1780259601.858533,5,1
13,16,1780259602.887655,1,1
13,16,1780259602.887655,2,1
13,16,1780259602.887655,3,1
13,16,1780259602.887655,4,1
13,16,1780259602.887655,5,1
14,17,1780259604.014870,1,1
14,17,1780259604.014870,2,1
14,17,1780259604.014870,3,1
14,17,1780259604.014870,4,1
14,17,1780259604.014870,5,1
15,18,1780259605.042341,1,1
15,18,1780259605.042341,2,1
15,18,1780259605.042341,3,1
15,18,1780259605.042341,4,1
15,18,1780259605.042341,5,1
16,19,1780259606.056064,1,1
16,19,1780259606.056064,2,1
16,19,1780259606.056064,3,1
16,19,1780259606.056064,4,1
16,19,1780259606.056064,5,1
17,20,1780259607.099132,1,1
17,20,1780259607.099132,2,1
17,20,1780259607.099132,3,1
17,20,1780259607.099132,4,1
17,20,1780259607.099132,5,1
18,21,1780259608.106816,1,1
18,21,1780259608.106816,2,1
18,21,1780259608.106816,3,1
18,21,1780259608.106816,4,1
18,21,1780259608.106816,5,1
19,22,1780259609.151609,1,1
19,22,1780259609.151609,2,1
19,22,1780259609.151609,3,1
19,22,1780259609.151609,4,1
19,22,1780259609.151609,5,1
20,23,1780259610.162020,1,1
20,23,1780259610.162020,2,1
20,23,1780259610.162020,3,1
20,23,1780259610.162020,4,1
20,23,1780259610.162020,5,1
21,24,1780259611.219203,1,1
