cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
8,12,1780260732.411756,1780260732.424631,1,0
8,12,1780260732.411756,1780260732.424631,2,0
8,12,1780260732.411756,1780260732.424631,3,0
8,12,1780260732.411756,1780260732.424631,4,0
8,12,1780260732.411756,1780260732.424631,5,1
9,13,1780260733.413400,1780260733.424225,1,1
9,13,1780260733.413400,1780260733.424225,2,1
9,13,1780260733.413400,1780260733.424225,3,0
9,13,1780260733.413400,1780260733.424225,4,0
9,13,1780260733.413400,1780260733.424225,5,1
10,14,1780260734.415619,1780260734.426335,1,1
10,14,1780260734.415619,1780260734.426335,2,0
10,14,1780260734.415619,1780260734.426335,3,0
10,14,1780260734.415619,1780260734.426335,4,0
10,14,1780260734.415619,1780260734.426335,5,1
11,15,1780260735.416949,1780260735.427963,1,1
11,15,1780260735.416949,1780260735.427963,2,1
11,15,1780260735.416949,1780260735.427963,3,1
11,15,1780260735.416949,1780260735.427963,4,0
11,15,1780260735.416949,1780260735.427963,5,1
12,16,1780260736.418775,1780260736.432790,1,1
12,16,1780260736.418775,1780260736.432790,2,1
12,16,1780260736.418775,1780260736.432790,3,0
12,16,1780260736.418775,1780260736.432790,4,0
12,16,1780260736.418775,1780260736.432790,5,1
13,17,1780260737.421131,1780260737.433626,1,1
13,17,1780260737.421131,1780260737.433626,2,1
13,17,1780260737.421131,1780260737.433626,3,1
13,17,1780260737.421131,1780260737.433626,4,1
13,17,1780260737.421131,1780260737.433626,5,1
14,18,1780260738.423180,1780260738.437257,1,0
14,18,1780260738.423180,1780260738.437257,2,0
14,18,1780260738.423180,1780260738.437257,3,1
14,18,1780260738.423180,1780260738.437257,4,0
14,18,1780260738.423180,1780260738.437257,5,1
15,19,1780260739.425457,1780260739.436817,1,0
15,19,1780260739.425457,1780260739.436817,2,0
15,19,1780260739.425457,1780260739.436817,3,0
15,19,1780260739.425457,1780260739.436817,4,1
15,19,1780260739.425457,1780260739.436817,5,1
16,20,1780260740.426139,1780260740.438446,1,1
16,20,1780260740.426139,1780260740.438446,2,0
16,20,1780260740.426139,1780260740.438446,3,1
16,20,1780260740.426139,1780260740.438446,4,0
16,20,1780260740.426139,1780260740.438446,5,1
17,21,1780260741.428179,1780260741.438871,1,1
17,21,1780260741.428179,1780260741.438871,2,0
17,21,1780260741.428179,1780260741.438871,3,0
17,21,1780260741.428179,1780260741.438871,4,1
17,21,1780260741.428179,1780260741.438871,5,1
18,22,1780260742.430035,1780260742.444262,1,1
18,22,1780260742.430035,1780260742.444262,2,1
18,22,1780260742.430035,1780260742.444262,3,1
18,22,1780260742.430035,1780260742.444262,4,0
18,22,1780260742.430035,1780260742.444262,5,1
19,23,1780260743.430448,1780260743.451959,1,1
19,23,1780260743.430448,1780260743.451959,2,1
19,23,1780260743.430448,1780260743.451959,3,0
19,23,1780260743.430448,1780260743.451959,4,1
19,23,1780260743.430448,1780260743.451959,5,1
20,24,1780260744.431713,1780260744.446811,1,1
20,24,1780260744.431713,1780260744.446811,2,1
20,24,1780260744.431713,1780260744.446811,3,1
20,24,1780260744.431713,1780260744.446811,4,1
20,24,1780260744.431713,1780260744.446811,5,1
21,25,1780260745.432758,1780260745.442947,1,1
21,25,1780260745.432758,1780260745.442947,2,1
21,25,1780260745.432758,1780260745.442947,3,1
21,25,1780260745.432758,1780260745.442947,4,1
21,25,1780260745.432758,1780260745.442947,5,1
22,26,1780260746.434461,1780260746.446550,1,0
22,26,1780260746.434461,1780260746.446550,2,0
22,26,1780260746.434461,1780260746.446550,3,0
22,26,1780260746.434461,1780260746.446550,4,1
22,26,1780260746.434461,1780260746.446550,5,1
23,27,1780260747.435183,1780260747.449365,1,0
23,27,1780260747.435183,1780260747.449365,2,0
23,27,1780260747.435183,1780260747.449365,3,0
23,27,1780260747.435183,1780260747.449365,4,1
23,27,1780260747.435183,1780260747.449365,5,1
24,28,1780260748.436199,1780260748.451329,1,1
24,28,1780260748.436199,1780260748.451329,2,0
24,28,1780260748.436199,1780260748.451329,3,0
24,28,1780260748.436199,1780260748.451329,4,1
24,28,1780260748.436199,1780260748.451329,5,1
25,29,1780260749.437544,1780260749.448683,1,1
25,29,1780260749.437544,1780260749.448683,2,0
25,29,1780260749.437544,1780260749.448683,3,0
25,29,1780260749.437544,1780260749.448683,4,1
25,29,1780260749.437544,1780260749.448683,5,1
26,30,1780260750.440180,1780260750.451184,1,1
26,30,1780260750.440180,1780260750.451184,2,1
26,30,1780260750.440180,1780260750.451184,3,0
26,30,1780260750.440180,1780260750.451184,4,1
26,30,1780260750.440180,1780260750.451184,5,1
27,31,1780260751.441679,1780260751.452198,1,1
27,31,1780260751.441679,1780260751.452198,2,1
27,31,1780260751.441679,1780260751.452198,3,0
27,31,1780260751.441679,1780260751.452198,4,1
27,31,1780260751.441679,1780260751.452198,5,1
28,32,1780260752.443660,1780260752.453955,1,1
28,32,1780260752.443660,1780260752.453955,2,1
28,32,1780260752.443660,1780260752.453955,3,1
28,32,1780260752.443660,1780260752.453955,4,1
28,32,1780260752.443660,1780260752.453955,5,1
29,33,1780260753.444813,1780260753.455746,1,1
29,33,1780260753.444813,1780260753.455746,2,1
29,33,1780260753.444813,1780260753.455746,3,1
29,33,1780260753.444813,1780260753.455746,4,1
29,33,1780260753.444813,1780260753.455746,5,1
30,34,1780260754.445595,1780260754.468374,1,1
30,34,1780260754.445595,1780260754.468374,2,0
30,34,1780260754.445595,1780260754.468374,3,0
30,34,1780260754.445595,1780260754.468374,4,1
30,34,1780260754.445595,1780260754.468374,5,1
