cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
8,12,1780260731.571142,1780260731.572884,1,0
8,12,1780260731.571142,1780260731.572884,2,0
8,12,1780260731.571142,1780260731.572884,3,0
8,12,1780260731.571142,1780260731.572884,4,0
8,12,1780260731.571142,1780260731.572884,5,1
9,13,1780260732.578749,1780260732.581003,1,1
9,13,1780260732.578749,1780260732.581003,2,1
9,13,1780260732.578749,1780260732.581003,3,0
9,13,1780260732.578749,1780260732.581003,4,0
9,13,1780260732.578749,1780260732.581003,5,1
10,14,1780260733.619068,1780260733.621443,1,1
10,14,1780260733.619068,1780260733.621443,2,0
10,14,1780260733.619068,1780260733.621443,3,0
10,14,1780260733.619068,1780260733.621443,4,0
10,14,1780260733.619068,1780260733.621443,5,1
11,15,1780260734.648948,1780260734.658002,1,1
11,15,1780260734.648948,1780260734.658002,2,1
11,15,1780260734.648948,1780260734.658002,3,1
11,15,1780260734.648948,1780260734.658002,4,0
11,15,1780260734.648948,1780260734.658002,5,1
12,16,1780260735.674290,1780260735.676610,1,1
12,16,1780260735.674290,1780260735.676610,2,1
12,16,1780260735.674290,1780260735.676610,3,0
12,16,1780260735.674290,1780260735.676610,4,0
12,16,1780260735.674290,1780260735.676610,5,1
13,17,1780260736.832223,1780260736.842794,1,1
13,17,1780260736.832223,1780260736.842794,2,1
13,17,1780260736.832223,1780260736.842794,3,1
13,17,1780260736.832223,1780260736.842794,4,1
13,17,1780260736.832223,1780260736.842794,5,1
14,18,1780260737.859112,1780260737.861656,1,0
14,18,1780260737.859112,1780260737.861656,2,0
14,18,1780260737.859112,1780260737.861656,3,1
14,18,1780260737.859112,1780260737.861656,4,0
14,18,1780260737.859112,1780260737.861656,5,1
15,19,1780260738.860426,1780260738.862883,1,0
15,19,1780260738.860426,1780260738.862883,2,0
15,19,1780260738.860426,1780260738.862883,3,0
15,19,1780260738.860426,1780260738.862883,4,1
15,19,1780260738.860426,1780260738.862883,5,1
16,20,1780260739.870271,1780260739.873572,1,1
16,20,1780260739.870271,1780260739.873572,2,0
16,20,1780260739.870271,1780260739.873572,3,1
16,20,1780260739.870271,1780260739.873572,4,0
16,20,1780260739.870271,1780260739.873572,5,1
17,21,1780260740.876848,1780260740.880095,1,1
17,21,1780260740.876848,1780260740.880095,2,0
17,21,1780260740.876848,1780260740.880095,3,0
17,21,1780260740.876848,1780260740.880095,4,1
17,21,1780260740.876848,1780260740.880095,5,1
18,22,1780260741.955364,1780260741.962164,1,1
18,22,1780260741.955364,1780260741.962164,2,1
18,22,1780260741.955364,1780260741.962164,3,1
18,22,1780260741.955364,1780260741.962164,4,0
18,22,1780260741.955364,1780260741.962164,5,1
19,23,1780260742.956838,1780260742.960012,1,1
19,23,1780260742.956838,1780260742.960012,2,1
19,23,1780260742.956838,1780260742.960012,3,0
19,23,1780260742.956838,1780260742.960012,4,1
19,23,1780260742.956838,1780260742.960012,5,1
20,24,1780260743.970421,1780260743.972769,1,1
20,24,1780260743.970421,1780260743.972769,2,1
20,24,1780260743.970421,1780260743.972769,3,1
20,24,1780260743.970421,1780260743.972769,4,1
20,24,1780260743.970421,1780260743.972769,5,1
21,25,1780260744.971471,1780260744.974085,1,1
21,25,1780260744.971471,1780260744.974085,2,1
21,25,1780260744.971471,1780260744.974085,3,1
21,25,1780260744.971471,1780260744.974085,4,1
21,25,1780260744.971471,1780260744.974085,5,1
22,26,1780260746.042591,1780260746.047602,1,0
22,26,1780260746.042591,1780260746.047602,2,0
22,26,1780260746.042591,1780260746.047602,3,0
22,26,1780260746.042591,1780260746.047602,4,1
22,26,1780260746.042591,1780260746.047602,5,1
23,27,1780260747.046296,1780260747.048647,1,0
23,27,1780260747.046296,1780260747.048647,2,0
23,27,1780260747.046296,1780260747.048647,3,0
23,27,1780260747.046296,1780260747.048647,4,1
23,27,1780260747.046296,1780260747.048647,5,1
24,28,1780260748.092412,1780260748.094705,1,1
24,28,1780260748.092412,1780260748.094705,2,0
24,28,1780260748.092412,1780260748.094705,3,0
24,28,1780260748.092412,1780260748.094705,4,1
24,28,1780260748.092412,1780260748.094705,5,1
25,29,1780260749.093972,1780260749.095990,1,1
25,29,1780260749.093972,1780260749.095990,2,0
25,29,1780260749.093972,1780260749.095990,3,0
25,29,1780260749.093972,1780260749.095990,4,1
25,29,1780260749.093972,1780260749.095990,5,1
26,30,1780260750.108409,1780260750.110486,1,1
26,30,1780260750.108409,1780260750.110486,2,1
26,30,1780260750.108409,1780260750.110486,3,0
26,30,1780260750.108409,1780260750.110486,4,1
26,30,1780260750.108409,1780260750.110486,5,1
27,31,1780260751.114140,1780260751.116033,1,1
27,31,1780260751.114140,1780260751.116033,2,1
27,31,1780260751.114140,1780260751.116033,3,0
27,31,1780260751.114140,1780260751.116033,4,1
27,31,1780260751.114140,1780260751.116033,5,1
28,32,1780260752.117093,1780260752.119494,1,1
28,32,1780260752.117093,1780260752.119494,2,1
28,32,1780260752.117093,1780260752.119494,3,1
28,32,1780260752.117093,1780260752.119494,4,1
28,32,1780260752.117093,1780260752.119494,5,1
29,33,1780260753.126665,1780260753.128706,1,1
29,33,1780260753.126665,1780260753.128706,2,1
29,33,1780260753.126665,1780260753.128706,3,1
29,33,1780260753.126665,1780260753.128706,4,1
29,33,1780260753.126665,1780260753.128706,5,1
30,34,1780260754.126988,1780260754.129619,1,1
30,34,1780260754.126988,1780260754.129619,2,0
30,34,1780260754.126988,1780260754.129619,3,0
30,34,1780260754.126988,1780260754.129619,4,1
30,34,1780260754.126988,1780260754.129619,5,1
31,35,1780260755.128272,1780260755.131032,1,0
31,35,1780260755.128272,1780260755.131032,2,0
31,35,1780260755.128272,1780260755.131032,3,0
31,35,1780260755.128272,1780260755.131032,4,1
31,35,1780260755.128272,1780260755.131032,5,1
32,36,1780260756.131479,1780260756.134197,1,1
32,36,1780260756.131479,1780260756.134197,2,1
32,36,1780260756.131479,1780260756.134197,3,0
32,36,1780260756.131479,1780260756.134197,4,1
32,36,1780260756.131479,1780260756.134197,5,1
33,37,1780260757.137240,1780260757.139939,1,1
33,37,1780260757.137240,1780260757.139939,2,0
33,37,1780260757.137240,1780260757.139939,3,0
33,37,1780260757.137240,1780260757.139939,4,1
33,37,1780260757.137240,1780260757.139939,5,1
34,38,1780260758.151887,1780260758.154496,1,1
34,38,1780260758.151887,1780260758.154496,2,1
34,38,1780260758.151887,1780260758.154496,3,1
34,38,1780260758.151887,1780260758.154496,4,1
34,38,1780260758.151887,1780260758.154496,5,1
35,39,1780260759.159798,1780260759.162294,1,1
35,39,1780260759.159798,1780260759.162294,2,1
35,39,1780260759.159798,1780260759.162294,3,0
35,39,1780260759.159798,1780260759.162294,4,1
35,39,1780260759.159798,1780260759.162294,5,1
36,40,1780260760.164782,1780260760.167194,1,1
36,40,1780260760.164782,1780260760.167194,2,0
36,40,1780260760.164782,1780260760.167194,3,0
36,40,1780260760.164782,1780260760.167194,4,1
36,40,1780260760.164782,1780260760.167194,5,1
37,41,1780260761.180396,1780260761.188422,1,0
37,41,1780260761.180396,1780260761.188422,2,0
37,41,1780260761.180396,1780260761.188422,3,1
37,41,1780260761.180396,1780260761.188422,4,1
37,41,1780260761.180396,1780260761.188422,5,1
38,42,1780260762.184534,1780260762.186618,1,1
38,42,1780260762.184534,1780260762.186618,2,1
38,42,1780260762.184534,1780260762.186618,3,0
38,42,1780260762.184534,1780260762.186618,4,1
38,42,1780260762.184534,1780260762.186618,5,1
39,43,1780260763.208639,1780260763.211226,1,1
39,43,1780260763.208639,1780260763.211226,2,0
39,43,1780260763.208639,1780260763.211226,3,1
39,43,1780260763.208639,1780260763.211226,4,1
39,43,1780260763.208639,1780260763.211226,5,1
40,44,1780260764.228832,1780260764.231582,1,1
40,44,1780260764.228832,1780260764.231582,2,1
40,44,1780260764.228832,1780260764.231582,3,1
40,44,1780260764.228832,1780260764.231582,4,1
40,44,1780260764.228832,1780260764.231582,5,1
41,45,1780260765.267699,1780260765.276013,1,1
41,45,1780260765.267699,1780260765.276013,2,1
41,45,1780260765.267699,1780260765.276013,3,1
41,45,1780260765.267699,1780260765.276013,4,1
41,45,1780260765.267699,1780260765.276013,5,1
42,46,1780260766.294691,1780260766.297333,1,0
42,46,1780260766.294691,1780260766.297333,2,0
42,46,1780260766.294691,1780260766.297333,3,0
42,46,1780260766.294691,1780260766.297333,4,1
42,46,1780260766.294691,1780260766.297333,5,1
43,47,1780260767.300002,1780260767.302675,1,0
43,47,1780260767.300002,1780260767.302675,2,0
43,47,1780260767.300002,1780260767.302675,3,0
43,47,1780260767.300002,1780260767.302675,4,1
43,47,1780260767.300002,1780260767.302675,5,1
44,48,1780260768.313935,1780260768.316530,1,1
44,48,1780260768.313935,1780260768.316530,2,0
44,48,1780260768.313935,1780260768.316530,3,0
44,48,1780260768.313935,1780260768.316530,4,1
44,48,1780260768.313935,1780260768.316530,5,1
45,49,1780260769.340600,1780260769.343333,1,1
45,49,1780260769.340600,1780260769.343333,2,0
45,49,1780260769.340600,1780260769.343333,3,0
45,49,1780260769.340600,1780260769.343333,4,1
45,49,1780260769.340600,1780260769.343333,5,1
46,50,1780260770.346952,1780260770.349789,1,1
46,50,1780260770.346952,1780260770.349789,2,1
46,50,1780260770.346952,1780260770.349789,3,0
46,50,1780260770.346952,1780260770.349789,4,1
46,50,1780260770.346952,1780260770.349789,5,1
47,51,1780260771.351094,1780260771.353914,1,1
47,51,1780260771.351094,1780260771.353914,2,1
47,51,1780260771.351094,1780260771.353914,3,0
47,51,1780260771.351094,1780260771.353914,4,1
47,51,1780260771.351094,1780260771.353914,5,1
48,52,1780260772.355297,1780260772.358287,1,1
48,52,1780260772.355297,1780260772.358287,2,1
48,52,1780260772.355297,1780260772.358287,3,1
