timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-05-16 23:32:34.997176,1,normal,field,h2,h3,5.05,ok,,
2026-05-16 23:32:42.393881,2,normal,field,h2,h3,5.13,ok,,
2026-05-16 23:32:49.789299,3,normal,field,h2,h3,5.12,ok,,
2026-05-16 23:32:57.150981,1,normal,system,h3,h4,4.94,ok,,
2026-05-16 23:33:04.646289,2,normal,system,h3,h4,5.23,ok,,
2026-05-16 23:33:12.860100,3,normal,system,h3,h4,5.1,ok,,
