cmd_id,origin_cycle,ts_sent,breaker_DT
1,6,1780251549.653373,1:1;2:1;3:1;4:1;5:1
2,7,1780251550.663720,1:1;2:1;3:1;4:1;5:1
3,8,1780251551.651325,1:1;2:1;3:1;4:1;5:1
4,9,1780251552.645321,1:1;2:1;3:1;4:1;5:1
5,10,1780251553.646378,1:1;2:1;3:1;4:1;5:1
6,11,1780251554.647507,1:1;2:1;3:1;4:1;5:1
7,12,1780251555.649051,1:1;2:1;3:1;4:1;5:1
8,13,1780251556.648519,1:1;2:1;3:1;4:1;5:1
9,14,1780251557.657616,1:1;2:1;3:1;4:1;5:1
10,15,1780251558.652231,1:1;2:1;3:1;4:1;5:1
11,16,1780251559.667882,1:1;2:1;3:1;4:1;5:1
12,17,1780251560.654101,1:1;2:1;3:1;4:1;5:1
13,18,1780251561.653343,1:1;2:1;3:1;4:1;5:1
14,19,1780251562.654176,1:1;2:1;3:1;4:1;5:1
15,20,1780251563.652835,1:1;2:1;3:1;4:1;5:1
16,21,1780251564.655051,1:1;2:1;3:1;4:1;5:1
17,22,1780251565.670675,1:1;2:1;3:1;4:1;5:1
18,23,1780251566.657942,1:1;2:1;3:1;4:1;5:1
19,24,1780251567.657277,1:1;2:1;3:1;4:1;5:1
20,25,1780251568.666791,1:1;2:1;3:1;4:1;5:1
21,26,1780251569.670081,1:1;2:1;3:1;4:1;5:1
22,27,1780251570.661114,1:1;2:1;3:1;4:1;5:1
23,28,1780251571.672379,1:1;2:1;3:1;4:1;5:1
24,29,1780251572.664715,1:1;2:1;3:1;4:1;5:1
25,30,1780251573.721974,1:1;2:1;3:1;4:1;5:1
26,31,1780251574.679528,1:1;2:1;3:1;4:1;5:1
27,32,1780251575.673043,1:1;2:1;3:1;4:1;5:1
28,33,1780251576.679898,1:1;2:1;3:1;4:1;5:1
29,34,1780251577.667565,1:1;2:1;3:1;4:1;5:1
30,35,1780251578.681949,1:1;2:1;3:1;4:1;5:1
31,36,1780251579.672243,1:1;2:1;3:1;4:1;5:1
32,37,1780251580.675281,1:1;2:1;3:1;4:1;5:1
33,38,1780251581.676241,1:1;2:1;3:1;4:1;5:1
34,39,1780251582.674832,1:1;2:1;3:1;4:1;5:1
35,40,1780251583.681299,1:1;2:1;3:1;4:1;5:1
36,41,1780251584.680946,1:1;2:1;3:1;4:1;5:1
37,42,1780251585.680979,1:1;2:1;3:1;4:1;5:1
38,43,1780251586.692839,1:1;2:1;3:1;4:1;5:1
39,44,1780251587.678510,1:1;2:1;3:1;4:1;5:1
40,45,1780251588.682609,1:1;2:1;3:1;4:1;5:1
41,46,1780251589.691445,1:1;2:1;3:1;4:1;5:1
42,47,1780251590.683227,1:1;2:1;3:1;4:1;5:1
43,48,1780251591.694940,1:1;2:1;3:1;4:1;5:1
44,49,1780251592.685657,1:1;2:1;3:1;4:1;5:1
45,50,1780251593.708778,1:1;2:1;3:1;4:1;5:1
46,51,1780251594.732517,1:1;2:1;3:1;4:1;5:1
47,52,1780251595.714272,1:1;2:1;3:1;4:1;5:1
48,53,1780251596.710684,1:1;2:1;3:1;4:1;5:1
49,54,1780251597.729648,1:1;2:1;3:1;4:1;5:1
50,55,1780251598.715717,1:1;2:1;3:1;4:1;5:1
51,56,1780251599.722467,1:1;2:1;3:1;4:1;5:1
52,57,1780251600.720635,1:1;2:1;3:1;4:1;5:1
53,58,1780251601.729190,1:1;2:1;3:1;4:1;5:1
54,59,1780251602.726489,1:1;2:1;3:1;4:1;5:1
55,60,1780251603.729081,1:1;2:1;3:1;4:1;5:1
56,61,1780251604.723453,1:1;2:1;3:1;4:1;5:1
57,62,1780251605.747531,1:1;2:1;3:1;4:1;5:1
58,63,1780251606.746646,1:1;2:1;3:1;4:1;5:1
59,64,1780251607.746204,1:1;2:1;3:1;4:1;5:1
60,65,1780251608.755333,1:1;2:1;3:1;4:1;5:1
61,66,1780251609.758556,1:1;2:1;3:1;4:1;5:1
62,67,1780251610.754898,1:1;2:1;3:1;4:1;5:1
63,68,1780251611.745359,1:1;2:1;3:1;4:1;5:1
64,69,1780251612.745154,1:1;2:1;3:1;4:1;5:1
65,70,1780251613.753124,1:1;2:1;3:1;4:1;5:1
66,71,1780251614.749968,1:1;2:1;3:1;4:1;5:1
67,72,1780251615.753841,1:1;2:1;3:1;4:1;5:1
68,73,1780251616.761568,1:1;2:1;3:1;4:1;5:1
69,74,1780251624.040673,1:1;2:1;3:1;4:1;5:1
70,79,1780251624.101188,1:1;2:1;3:1;4:1;5:1
71,81,1780251625.545628,1:1;2:1;3:1;4:1;5:1
72,83,1780251626.491370,1:1;2:1;3:1;4:1;5:1
73,84,1780251627.491370,1:1;2:1;3:1;4:1;5:1
74,85,1780251628.521092,1:1;2:1;3:1;4:1;5:1
75,86,1780251629.515594,1:1;2:1;3:1;4:1;5:1
76,87,1780251630.116964,1:1;2:1;3:1;4:1;5:1
1,14,1780251834.852787,1:1;2:1;3:1;4:1;5:1
2,18,1780251839.040136,1:1;2:1;3:1;4:1;5:1
3,23,1780251842.624003,1:1;2:1;3:1;4:1;5:1
4,27,1780251846.018834,1:1;2:1;3:1;4:1;5:1
5,30,1780251848.534708,1:1;2:1;3:1;4:1;5:1
6,32,1780251851.694384,1:1;2:1;3:1;4:1;5:1
7,36,1780251854.085529,1:1;2:1;3:1;4:1;5:1
8,38,1780251855.373004,1:1;2:1;3:1;4:1;5:1
9,39,1780251856.834612,1:1;2:1;3:1;4:1;5:1
10,41,1780251858.099617,1:1;2:1;3:1;4:1;5:1
11,42,1780251859.301616,1:1;2:1;3:1;4:1;5:1
12,43,1780251860.475491,1:1;2:1;3:1;4:1;5:1
13,44,1780251861.624209,1:1;2:1;3:1;4:1;5:1
14,45,1780251863.113507,1:1;2:1;3:1;4:1;5:1
15,47,1780251864.846892,1:1;2:1;3:1;4:1;5:1
16,49,1780251866.468530,1:1;2:1;3:1;4:1;5:1
17,50,1780251868.185530,1:1;2:1;3:1;4:1;5:1
18,52,1780251869.890164,1:1;2:1;3:1;4:1;5:1
19,54,1780251871.454006,1:1;2:1;3:1;4:1;5:1
20,55,1780251873.098159,1:1;2:1;3:1;4:1;5:1
21,57,1780251874.885112,1:1;2:1;3:1;4:1;5:1
22,59,1780251876.112141,1:1;2:1;3:1;4:1;5:1
23,60,1780251877.602890,1:1;2:1;3:1;4:1;5:1
24,61,1780251878.770182,1:1;2:1;3:1;4:1;5:1
25,63,1780251879.916206,1:1;2:1;3:1;4:1;5:1
26,64,1780251881.850672,1:1;2:1;3:1;4:1;5:1
