cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780251546.257556,1780251546.306146,1:1;2:1;3:1;4:1;5:1
0,0,1780251547.258433,1780251547.266254,1:1;2:1;3:1;4:1;5:1
0,0,1780251548.260159,1780251548.269367,1:1;2:1;3:1;4:1;5:1
0,0,1780251549.396497,1780251549.418593,1:1;2:1;3:1;4:1;5:1
1,6,1780251550.397443,1780251550.410194,1:1;2:1;3:1;4:1;5:1
1,6,1780251551.398036,1780251551.410645,1:1;2:1;3:1;4:1;5:1
2,7,1780251552.398511,1780251552.406940,1:1;2:1;3:1;4:1;5:1
3,8,1780251553.400076,1780251553.410509,1:1;2:1;3:1;4:1;5:1
4,9,1780251554.400486,1780251554.410482,1:1;2:1;3:1;4:1;5:1
5,10,1780251555.403734,1780251555.413454,1:1;2:1;3:1;4:1;5:1
6,11,1780251556.404574,1780251556.419393,1:1;2:1;3:1;4:1;5:1
7,12,1780251557.405990,1780251557.420339,1:1;2:1;3:1;4:1;5:1
8,13,1780251558.406739,1780251558.418024,1:1;2:1;3:1;4:1;5:1
9,14,1780251559.407081,1780251559.418898,1:1;2:1;3:1;4:1;5:1
10,15,1780251560.408412,1780251560.418778,1:1;2:1;3:1;4:1;5:1
11,16,1780251561.409387,1780251561.419709,1:1;2:1;3:1;4:1;5:1
12,17,1780251562.418214,1780251562.433684,1:1;2:1;3:1;4:1;5:1
13,18,1780251563.418637,1780251563.428681,1:1;2:1;3:1;4:1;5:1
14,19,1780251564.419896,1780251564.429276,1:1;2:1;3:1;4:1;5:1
15,20,1780251565.421026,1780251565.430367,1:1;2:1;3:1;4:1;5:1
16,21,1780251566.422687,1780251566.435020,1:1;2:1;3:1;4:1;5:1
17,22,1780251567.423830,1780251567.433852,1:1;2:1;3:1;4:1;5:1
18,23,1780251568.426328,1780251568.439008,1:1;2:1;3:1;4:1;5:1
19,25,1780251569.427259,1780251569.441216,1:1;2:1;3:1;4:1;5:1
20,25,1780251570.428540,1780251570.437360,1:1;2:1;3:1;4:1;5:1
21,26,1780251571.429972,1780251571.441012,1:1;2:1;3:1;4:1;5:1
22,28,1780251572.430662,1780251572.442839,1:1;2:1;3:1;4:1;5:1
23,28,1780251573.431565,1780251573.441743,1:1;2:1;3:1;4:1;5:1
25,30,1780251574.432862,1780251574.445027,1:1;2:1;3:1;4:1;5:1
25,30,1780251575.434408,1780251575.445081,1:1;2:1;3:1;4:1;5:1
26,31,1780251576.435563,1780251576.445280,1:1;2:1;3:1;4:1;5:1
27,33,1780251577.435764,1780251577.448881,1:1;2:1;3:1;4:1;5:1
28,33,1780251578.436849,1780251578.450877,1:1;2:1;3:1;4:1;5:1
29,34,1780251579.437037,1780251579.445328,1:1;2:1;3:1;4:1;5:1
30,35,1780251580.438197,1780251580.449474,1:1;2:1;3:1;4:1;5:1
31,36,1780251581.439715,1780251581.452629,1:1;2:1;3:1;4:1;5:1
32,37,1780251582.440998,1780251582.452013,1:1;2:1;3:1;4:1;5:1
33,38,1780251583.443520,1780251583.456327,1:1;2:1;3:1;4:1;5:1
34,39,1780251584.443827,1780251584.453283,1:1;2:1;3:1;4:1;5:1
35,40,1780251585.451428,1780251585.464155,1:1;2:1;3:1;4:1;5:1
36,42,1780251586.451885,1780251586.460721,1:1;2:1;3:1;4:1;5:1
38,43,1780251587.453402,1780251587.461257,1:1;2:1;3:1;4:1;5:1
38,43,1780251588.453902,1780251588.462816,1:1;2:1;3:1;4:1;5:1
39,44,1780251589.454176,1780251589.466757,1:1;2:1;3:1;4:1;5:1
40,45,1780251590.454490,1780251590.467756,1:1;2:1;3:1;4:1;5:1
41,46,1780251591.454737,1780251591.464862,1:1;2:1;3:1;4:1;5:1
42,47,1780251592.456260,1780251592.466433,1:1;2:1;3:1;4:1;5:1
43,48,1780251593.457500,1780251593.468234,1:1;2:1;3:1;4:1;5:1
44,49,1780251594.458321,1780251594.468954,1:1;2:1;3:1;4:1;5:1
45,50,1780251595.485354,1780251595.499499,1:1;2:1;3:1;4:1;5:1
46,51,1780251596.486587,1780251596.498917,1:1;2:1;3:1;4:1;5:1
47,52,1780251597.486759,1780251597.497194,1:1;2:1;3:1;4:1;5:1
48,53,1780251598.487781,1780251598.496693,1:1;2:1;3:1;4:1;5:1
49,55,1780251599.489550,1780251599.501054,1:1;2:1;3:1;4:1;5:1
50,55,1780251600.489895,1780251600.499729,1:1;2:1;3:1;4:1;5:1
51,56,1780251601.490401,1780251601.502377,1:1;2:1;3:1;4:1;5:1
52,57,1780251602.491071,1780251602.501983,1:1;2:1;3:1;4:1;5:1
53,58,1780251603.491194,1780251603.500875,1:1;2:1;3:1;4:1;5:1
54,59,1780251604.491970,1780251604.502726,1:1;2:1;3:1;4:1;5:1
55,60,1780251605.527333,1780251605.546522,1:1;2:1;3:1;4:1;5:1
56,61,1780251606.527616,1780251606.539603,1:1;2:1;3:1;4:1;5:1
58,63,1780251607.529085,1780251607.538648,1:1;2:1;3:1;4:1;5:1
58,64,1780251608.530160,1780251608.544385,1:1;2:1;3:1;4:1;5:1
60,65,1780251609.557685,1780251609.572011,1:1;2:1;3:1;4:1;5:1
61,66,1780251610.559012,1780251610.570963,1:1;2:1;3:1;4:1;5:1
62,67,1780251611.559253,1780251611.567578,1:1;2:1;3:1;4:1;5:1
63,68,1780251612.560519,1780251612.569622,1:1;2:1;3:1;4:1;5:1
63,68,1780251613.561207,1780251613.576812,1:1;2:1;3:1;4:1;5:1
64,70,1780251614.562611,1780251614.575516,1:1;2:1;3:1;4:1;5:1
65,70,1780251615.563499,1780251615.597140,1:1;2:1;3:1;4:1;5:1
66,71,1780251616.566286,1780251616.575907,1:1;2:1;3:1;4:1;5:1
68,73,1780251617.567589,1780251619.663208,1:1;2:1;3:1;4:1;5:1
68,73,1780251624.047844,1780251624.056853,1:1;2:1;3:1;4:1;5:1
70,79,1780251625.047991,1780251625.161244,1:1;2:1;3:1;4:1;5:1
71,81,1780251626.048534,1780251626.159363,1:1;2:1;3:1;4:1;5:1
72,83,1780251627.048637,1780251627.159837,1:1;2:1;3:1;4:1;5:1
73,84,1780251628.049369,1780251628.180880,1:1;2:1;3:1;4:1;5:1
74,85,1780251629.050251,1780251629.160340,1:1;2:1;3:1;4:1;5:1
75,86,1780251630.050920,1780251630.061707,1:1;2:1;3:1;4:1;5:1
0,0,1780251818.910894,1780251822.097635,1:1;2:1;3:1;4:1;5:1
0,0,1780251827.895147,1780251829.273503,1:1;2:1;3:1;4:1;5:1
0,0,1780251834.170029,1780251835.315952,1:1;2:1;3:1;4:1;5:1
1,14,1780251838.922961,1780251839.883847,1:1;2:1;3:1;4:1;5:1
3,23,1780251842.987259,1780251843.875482,1:1;2:1;3:1;4:1;5:1
3,23,1780251846.268855,1780251846.291942,1:1;2:1;3:1;4:1;5:1
5,30,1780251848.975199,1780251849.813485,1:1;2:1;3:1;4:1;5:1
6,32,1780251852.495869,1780251853.082743,1:1;2:1;3:1;4:1;5:1
6,32,1780251854.617971,1780251854.970953,1:1;2:1;3:1;4:1;5:1
8,38,1780251856.364444,1780251856.682222,1:1;2:1;3:1;4:1;5:1
9,39,1780251857.804353,1780251858.106502,1:1;2:1;3:1;4:1;5:1
10,41,1780251859.170006,1780251859.403408,1:1;2:1;3:1;4:1;5:1
11,42,1780251860.427206,1780251860.741069,1:1;2:1;3:1;4:1;5:1
13,44,1780251861.785231,1780251862.111261,1:1;2:1;3:1;4:1;5:1
13,44,1780251863.455413,1780251863.859419,1:1;2:1;3:1;4:1;5:1
14,45,1780251865.420124,1780251865.868357,1:1;2:1;3:1;4:1;5:1
16,49,1780251867.274139,1780251867.698020,1:1;2:1;3:1;4:1;5:1
17,50,1780251869.213838,1780251869.611705,1:1;2:1;3:1;4:1;5:1
18,52,1780251871.014481,1780251871.357421,1:1;2:1;3:1;4:1;5:1
19,54,1780251872.817158,1780251873.260023,1:1;2:1;3:1;4:1;5:1
21,55,1780251874.879998,1780251875.217586,1:1;2:1;3:1;4:1;5:1
21,57,1780251876.300794,1780251876.687492,1:1;2:1;3:1;4:1;5:1
23,60,1780251877.938953,1780251878.199079,1:1;2:1;3:1;4:1;5:1
24,61,1780251879.222830,1780251879.503370,1:1;2:1;3:1;4:1;5:1
25,63,1780251881.177660,1780251881.638618,1:1;2:1;3:1;4:1;5:1
26,64,1780251883.404104,1780251884.012245,1:1;2:1;3:1;4:1;5:1
27,66,1780251886.206095,1780251886.754338,1:1;2:1;3:1;4:1;5:1
28,70,1780251888.691931,1780251890.935007,1:1;2:1;3:1;4:1;5:1
30,72,1780251898.778343,1780251900.913613,1:1;2:1;3:1;4:1;5:1
