timestamp,run,layer,source,destination,packet_loss_percent
2026-05-05 15:51:05.688437,1,field,h2,h3,0.0
2026-05-05 15:51:26.138393,2,field,h2,h3,0.0
2026-05-05 15:51:46.618692,3,field,h2,h3,0.0
2026-05-05 15:52:07.063363,1,system,h3,h4,0.0
2026-05-05 15:52:27.611401,2,system,h3,h4,0.0
2026-05-05 15:52:48.056154,3,system,h3,h4,0.0
