cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
86,92,1780250202.764995,1780250202.773592,1:1;2:1;3:1;4:1;5:1
87,93,1780250203.766814,1780250203.774254,1:1;2:1;3:1;4:1;5:1
88,94,1780250204.768203,1780250204.777706,1:1;2:1;3:1;4:1;5:1
89,95,1780250205.769774,1780250205.778716,1:1;2:1;3:1;4:1;5:1
90,96,1780250206.769932,1780250206.778375,1:1;2:1;3:1;4:1;5:1
91,97,1780250207.781134,1780250207.791360,1:1;2:1;3:1;4:1;5:1
92,97,1780250208.781862,1780250208.786551,1:1;2:1;3:1;4:1;5:1
93,98,1780250209.782197,1780250209.806065,1:1;2:1;3:1;4:1;5:1
93,98,1780250210.788865,1780250210.836930,1:1;2:1;3:1;4:1;5:1
94,101,1780250211.830904,1780250211.863668,1:1;2:1;3:1;4:1;5:1
96,101,1780250212.831387,1780250212.868681,1:1;2:1;3:1;4:1;5:1
97,103,1780250213.945438,1780250213.985829,1:1;2:1;3:1;4:1;5:1
98,104,1780250214.946099,1780250214.983656,1:1;2:1;3:1;4:1;5:1
99,105,1780250215.950151,1780250215.984492,1:1;2:1;3:1;4:1;5:1
100,106,1780250216.951500,1780250216.984968,1:1;2:1;3:1;4:1;5:1
101,107,1780250217.954209,1780250217.988168,1:1;2:1;3:1;4:1;5:1
102,108,1780250218.955172,1780250218.987721,1:1;2:1;3:1;4:1;5:1
103,109,1780250219.970940,1780250219.983132,1:1;2:1;3:1;4:1;5:1
104,110,1780250220.972283,1780250221.002351,1:1;2:1;3:1;4:1;5:1
105,111,1780250221.973174,1780250222.007841,1:1;2:1;3:1;4:1;5:1
105,111,1780250222.977707,1780250223.024583,1:1;2:1;3:1;4:1;5:1
107,112,1780250224.102837,1780250224.128995,1:1;2:1;3:1;4:1;5:1
107,112,1780250225.107303,1780250225.143743,1:1;2:1;3:1;4:1;5:1
108,114,1780250226.107814,1780250226.129182,1:1;2:1;3:1;4:1;5:1
109,114,1780250227.109590,1780250227.133542,1:1;2:1;3:1;4:1;5:1
110,115,1780250228.118324,1780250228.149565,1:1;2:1;3:1;4:1;5:1
111,116,1780250229.127139,1780250229.161255,1:1;2:1;3:1;4:1;5:1
113,119,1780250230.127397,1780250230.167454,1:1;2:1;3:1;4:1;5:1
114,120,1780250231.138935,1780250231.172082,1:1;2:1;3:1;4:1;5:1
114,120,1780250232.142041,1780250232.170714,1:1;2:1;3:1;4:1;5:1
115,120,1780250233.154509,1780250233.199460,1:1;2:1;3:1;4:1;5:1
116,122,1780250234.155988,1780250234.192601,1:1;2:1;3:1;4:1;5:1
117,123,1780250235.177738,1780250235.189275,1:1;2:1;3:1;4:1;5:1
118,124,1780250236.187998,1780250236.195634,1:1;2:1;3:1;4:1;5:1
120,127,1780250237.329168,1780250237.359054,1:1;2:1;3:1;4:1;5:1
120,127,1780250238.350326,1780250238.395718,1:1;2:1;3:1;4:1;5:1
121,128,1780250239.379147,1780250239.419484,1:1;2:1;3:1;4:1;5:1
122,128,1780250240.382627,1780250240.422749,1:1;2:1;3:1;4:1;5:1
123,128,1780250241.383558,1780250241.424328,1:1;2:1;3:1;4:1;5:1
124,129,1780250242.385366,1780250242.427475,1:1;2:1;3:1;4:1;5:1
125,130,1780250243.386420,1780250243.419494,1:1;2:1;3:1;4:1;5:1
126,131,1780250244.387267,1780250244.422005,1:1;2:1;3:1;4:1;5:1
127,132,1780250245.387719,1780250245.417128,1:1;2:1;3:1;4:1;5:1
128,133,1780250246.388651,1780250246.425949,1:1;2:1;3:1;4:1;5:1
129,135,1780250247.412562,1780250247.451300,1:1;2:1;3:1;4:1;5:1
131,136,1780250248.437450,1780250248.449857,1:1;2:1;3:1;4:1;5:1
131,136,1780250249.439596,1780250249.482877,1:1;2:1;3:1;4:1;5:1
133,138,1780250250.483665,1780250250.527622,1:1;2:1;3:1;4:1;5:1
134,140,1780250251.484703,1780250251.521867,1:1;2:1;3:1;4:1;5:1
135,141,1780250252.486392,1780250252.531599,1:1;2:1;3:1;4:1;5:1
136,142,1780250253.621039,1780250253.663571,1:1;2:1;3:1;4:1;5:1
136,142,1780250254.623397,1780250254.659513,1:1;2:1;3:1;4:1;5:1
137,143,1780250255.633212,1780250255.680081,1:1;2:1;3:1;4:1;5:1
138,143,1780250256.641152,1780250256.691063,1:1;2:1;3:1;4:1;5:1
139,144,1780250257.643475,1780250257.676630,1:1;2:1;3:1;4:1;5:1
140,146,1780250258.657521,1780250258.699478,1:1;2:1;3:1;4:1;5:1
141,147,1780250259.658006,1780250259.679825,1:1;2:1;3:1;4:1;5:1
142,148,1780250260.659856,1780250260.703991,1:1;2:1;3:1;4:1;5:1
143,150,1780250261.678859,1780250261.718042,1:1;2:1;3:1;4:1;5:1
144,150,1780250262.679771,1780250262.715611,1:1;2:1;3:1;4:1;5:1
146,152,1780250263.687495,1780250263.723391,1:1;2:1;3:1;4:1;5:1
147,153,1780250264.817129,1780250264.854669,1:1;2:1;3:1;4:1;5:1
148,154,1780250265.818285,1780250265.855429,1:1;2:1;3:1;4:1;5:1
149,155,1780250266.883562,1780250266.918929,1:1;2:1;3:1;4:1;5:1
150,156,1780250267.884827,1780250267.924315,1:1;2:1;3:1;4:1;5:1
151,157,1780250268.885616,1780250268.916587,1:1;2:1;3:1;4:1;5:1
152,158,1780250269.886606,1780250269.919079,1:1;2:1;3:1;4:1;5:1
153,159,1780250270.887783,1780250271.198931,1:1;2:1;3:1;4:1;5:1
154,160,1780250272.326312,1780250272.662524,1:1;2:1;3:1;4:1;5:1
155,161,1780250274.196913,1780250274.607686,1:1;2:1;3:1;4:1;5:1
157,163,1780250276.001081,1780250276.011720,1:1;2:1;3:1;4:1;5:1
159,165,1780250277.003029,1780250277.012933,1:1;2:1;3:1;4:1;5:1
160,166,1780250278.004162,1780250278.010722,1:1;2:1;3:1;4:1;5:1
161,167,1780250279.007477,1780250279.168355,1:1;2:1;3:1;4:1;5:1
161,167,1780250280.008261,1780250280.173940,1:1;2:1;3:1;4:1;5:1
162,168,1780250281.009034,1780250281.178266,1:1;2:1;3:1;4:1;5:1
163,169,1780250282.011142,1780250282.178705,1:1;2:1;3:1;4:1;5:1
164,170,1780250283.012203,1780250283.172611,1:1;2:1;3:1;4:1;5:1
166,172,1780250284.026312,1780250284.035335,1:1;2:1;3:1;4:1;5:1
