timestamp,run,layer,source,destination,latency_ms
2026-05-05 10:49:45.082198,1,field,h2,h3,5.76
2026-05-05 10:49:45.082227,1,field,h2,h3,0.692
2026-05-05 10:49:45.082234,1,field,h2,h3,0.119
2026-05-05 10:49:45.082239,1,field,h2,h3,0.184
2026-05-05 10:49:45.082243,1,field,h2,h3,0.09
2026-05-05 10:49:45.082247,1,field,h2,h3,0.134
2026-05-05 10:49:45.082251,1,field,h2,h3,0.133
2026-05-05 10:49:45.082255,1,field,h2,h3,0.11
2026-05-05 10:49:45.082259,1,field,h2,h3,0.132
2026-05-05 10:49:45.082264,1,field,h2,h3,0.106
2026-05-05 10:49:45.082268,1,field,h2,h3,0.16
2026-05-05 10:49:45.082272,1,field,h2,h3,0.403
2026-05-05 10:49:45.082276,1,field,h2,h3,0.114
2026-05-05 10:49:45.082280,1,field,h2,h3,0.134
2026-05-05 10:49:45.082284,1,field,h2,h3,0.119
2026-05-05 10:49:45.082288,1,field,h2,h3,0.127
2026-05-05 10:49:45.082299,1,field,h2,h3,0.218
2026-05-05 10:49:45.082306,1,field,h2,h3,0.106
2026-05-05 10:49:45.082310,1,field,h2,h3,0.097
2026-05-05 10:49:45.082314,1,field,h2,h3,0.194
2026-05-05 10:50:05.949853,1,system,h3,h4,5.44
2026-05-05 10:50:05.949882,1,system,h3,h4,0.34
2026-05-05 10:50:05.949889,1,system,h3,h4,0.13
2026-05-05 10:50:05.949893,1,system,h3,h4,0.146
2026-05-05 10:50:05.949898,1,system,h3,h4,0.104
2026-05-05 10:50:05.949902,1,system,h3,h4,0.124
2026-05-05 10:50:05.949907,1,system,h3,h4,0.097
2026-05-05 10:50:05.949911,1,system,h3,h4,0.088
2026-05-05 10:50:05.949915,1,system,h3,h4,0.12
2026-05-05 10:50:05.950060,1,system,h3,h4,0.281
2026-05-05 10:50:05.950069,1,system,h3,h4,0.106
2026-05-05 10:50:05.950074,1,system,h3,h4,0.094
2026-05-05 10:50:05.950078,1,system,h3,h4,0.184
2026-05-05 10:50:05.950082,1,system,h3,h4,0.108
2026-05-05 10:50:05.950086,1,system,h3,h4,0.183
2026-05-05 10:50:05.950091,1,system,h3,h4,0.099
2026-05-05 10:50:05.950095,1,system,h3,h4,0.109
2026-05-05 10:50:05.950100,1,system,h3,h4,0.1
2026-05-05 10:50:05.950104,1,system,h3,h4,0.102
2026-05-05 10:50:05.950108,1,system,h3,h4,0.177
