Memulai Server OPC UA
Endpoints other than open requested but private key and certificate are not set.
Listening on 10.0.2.2:4840


[2026-05-12 22:20:00] [iter 20] [Bus 1] P/Q/CMD -> V_in=0.9970 pu, I_in=331.0000 A, V_out=0.9970 pu, I_out=331.0000 A, V_DT=1.0441 pu, P=109.2983 MW, Q=31.8787 MVar
[2026-05-12 22:20:00] [iter 20] [Bus 2] P/Q/CMD -> V_in=0.9760 pu, I_in=483.6207 A, V_out=0.9760 pu, I_out=483.6207 A, V_DT=1.0442 pu, P=185.6430 MW, Q=61.0179 MVar
[2026-05-12 22:20:00] [iter 20] [Bus 3] P/Q/CMD -> V_in=0.9920 pu, I_in=182.7241 A, V_out=0.9920 pu, I_out=182.7241 A, V_DT=1.0395 pu, P=60.6594 MW, Q=15.2027 MVar
[2026-05-12 22:20:00] [iter 20] [Bus 4] P/Q/CMD -> V_in=1.0020 pu, I_in=407.8966 A, V_out=1.0020 pu, I_out=407.8966 A, V_DT=1.0370 pu, P=152.4272 MW, Q=55.3237 MVar
[2026-05-12 22:20:00] [iter 20] [Bus 5] P/Q/CMD -> V_in=0.9700 pu, I_in=232.2759 A, V_out=0.9700 pu, I_out=232.2759 A, V_DT=1.0389 pu, P=74.6219 MW, Q=21.7647 MVar


[2026-05-12 22:20:04] [iter 21] [Bus 1] P/Q/CMD -> V_in=1.0490 pu, I_in=356.5862 A, V_out=1.0490 pu, I_out=356.5862 A, V_DT=1.0437 pu, P=123.8883 MW, Q=36.1341 MVar
[2026-05-12 22:20:04] [iter 21] [Bus 2] P/Q/CMD -> V_in=0.9930 pu, I_in=317.9655 A, V_out=0.9930 pu, I_out=317.9655 A, V_DT=1.0440 pu, P=124.1804 MW, Q=40.8161 MVar
[2026-05-12 22:20:04] [iter 21] [Bus 3] P/Q/CMD -> V_in=0.9620 pu, I_in=194.3793 A, V_out=0.9620 pu, I_out=194.3793 A, V_DT=1.0398 pu, P=62.5772 MW, Q=15.6833 MVar
[2026-05-12 22:20:04] [iter 21] [Bus 4] P/Q/CMD -> V_in=0.9830 pu, I_in=352.8621 A, V_out=0.9830 pu, I_out=352.8621 A, V_DT=1.0372 pu, P=129.3610 MW, Q=46.9518 MVar
[2026-05-12 22:20:04] [iter 21] [Bus 5] P/Q/CMD -> V_in=0.9730 pu, I_in=190.1724 A, V_out=0.9730 pu, I_out=190.1724 A, V_DT=1.0392 pu, P=61.2845 MW, Q=17.8746 MVar


[2026-05-12 22:20:08] [iter 22] [Bus 1] P/Q/CMD -> V_in=0.9570 pu, I_in=382.4138 A, V_out=0.9570 pu, I_out=382.4138 A, V_DT=1.0431 pu, P=121.2093 MW, Q=35.3527 MVar
[2026-05-12 22:20:08] [iter 22] [Bus 2] P/Q/CMD -> V_in=0.9720 pu, I_in=500.3448 A, V_out=0.9720 pu, I_out=500.3448 A, V_DT=1.0447 pu, P=191.2756 MW, Q=62.8693 MVar
[2026-05-12 22:20:08] [iter 22] [Bus 3] P/Q/CMD -> V_in=1.0350 pu, I_in=115.1379 A, V_out=1.0350 pu, I_out=115.1379 A, V_DT=1.0404 pu, P=39.8795 MW, Q=9.9947 MVar
[2026-05-12 22:20:08] [iter 22] [Bus 4] P/Q/CMD -> V_in=0.9730 pu, I_in=392.9655 A, V_out=0.9730 pu, I_out=392.9655 A, V_DT=1.0378 pu, P=142.5976 MW, Q=51.7560 MVar
[2026-05-12 22:20:08] [iter 22] [Bus 5] P/Q/CMD -> V_in=0.9710 pu, I_in=150.6207 A, V_out=0.9710 pu, I_out=150.6207 A, V_DT=1.0398 pu, P=48.4389 MW, Q=14.1280 MVar


[2026-05-12 22:20:12] [iter 23] [Bus 1] P/Q/CMD -> V_in=1.0430 pu, I_in=325.3793 A, V_out=1.0430 pu, I_out=325.3793 A, V_DT=1.0428 pu, P=112.3995 MW, Q=32.7832 MVar
[2026-05-12 22:20:12] [iter 23] [Bus 2] P/Q/CMD -> V_in=0.9970 pu, I_in=434.7931 A, V_out=0.9970 pu, I_out=434.7931 A, V_DT=1.0444 pu, P=170.4911 MW, Q=56.0377 MVar
[2026-05-12 22:20:12] [iter 23] [Bus 3] P/Q/CMD -> V_in=1.0300 pu, I_in=166.7931 A, V_out=1.0300 pu, I_out=166.7931 A, V_DT=1.0407 pu, P=57.4918 MW, Q=14.4088 MVar
