cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
12,1780260027.446217,1780260027.446367,1,1.014000,432.566667,79.315176,26.322084,1
12,1780260027.446876,1780260027.447019,2,1.016000,430.800000,79.322165,25.732591,1
12,1780260027.447349,1780260027.447484,3,1.008000,359.633333,65.310235,22.469842,1
12,1780260027.447747,1780260027.447869,4,1.006000,434.166667,80.128859,22.456590,1
12,1780260027.448123,1780260027.448239,5,1.008000,504.000000,92.127669,29.688316,1
13,1780260028.447349,1780260028.447489,1,1.020000,724.500000,134.671857,41.074892,1
13,1780260028.447942,1780260028.448081,2,1.011000,328.933333,57.188365,27.275051,1
13,1780260028.448358,1780260028.448485,3,1.007000,399.066667,69.222090,32.717674,0
13,1780260028.448784,1780260028.448917,4,1.013000,454.400000,80.245775,35.383023,1
13,1780260028.449176,1780260028.449514,5,1.005000,460.833333,87.154198,13.797209,1
14,1780260029.449239,1780260029.450127,1,1.024000,883.800000,157.754187,69.605747,1
14,1780260029.472502,1780260029.472888,2,1.011000,328.933333,57.188365,27.275051,1
14,1780260029.473551,1780260029.473842,3,1.007000,399.066667,69.222090,32.717674,0
14,1780260029.474331,1780260029.474510,4,1.013000,454.400000,80.245775,35.383023,1
14,1780260029.474906,1780260029.475078,5,1.005000,460.833333,87.154198,13.797209,1
15,1780260030.450277,1780260030.450428,1,1.017000,0.933333,157.754187,69.605747,1
15,1780260030.451048,1780260030.451288,2,1.010000,431.100000,76.751758,31.480486,1
15,1780260030.451644,1780260030.451849,3,1.005000,454.966667,79.763598,35.028585,1
15,1780260030.452178,1780260030.452356,4,1.010000,455.200000,80.148986,35.340346,1
15,1780260030.452668,1780260030.452856,5,1.011000,457.500000,87.040348,13.779185,1
16,1780260031.452068,1780260031.452245,1,1.021000,840.133333,159.358938,36.242779,1
16,1780260031.452939,1780260031.453170,2,1.012000,351.833333,62.241046,26.981461,1
16,1780260031.453787,1780260031.454000,3,1.014000,506.066667,90.523864,36.933883,1
16,1780260031.454362,1780260031.454523,4,1.008000,514.300000,79.757751,58.261933,1
16,1780260031.455016,1780260031.455215,5,1.006000,471.833333,86.085744,27.710300,1
17,1780260032.452479,1780260032.452735,1,1.018000,761.866667,143.689493,34.477209,0
17,1780260032.453235,1780260032.453370,2,1.016000,287.333333,52.850373,17.333540,0
17,1780260032.453612,1780260032.454008,3,1.005000,475.066667,83.505795,36.074902,0
17,1780260032.454350,1780260032.454496,4,1.011000,477.733333,80.132452,45.241287,1
17,1780260032.454761,1780260032.454883,5,1.005000,463.333333,85.639717,23.168189,1
18,1780260033.453735,1780260033.453863,1,1.020000,0.000000,143.689493,34.477209,0
18,1780260033.454251,1780260033.454390,2,1.018000,291.700000,53.759169,17.631602,0
18,1780260033.454720,1780260033.454843,3,1.007000,474.566667,83.583912,36.108649,0
18,1780260033.455096,1780260033.455215,4,1.009000,477.300000,79.901390,45.110833,1
18,1780260033.455465,1780260033.455579,5,0.998000,463.333333,85.043222,23.006818,1
19,1780260034.454490,1780260034.454662,1,1.023000,0.000000,143.689493,34.477209,1
19,1780260034.455375,1780260034.456008,2,1.010000,292.600000,53.501263,17.547015,0
19,1780260034.456429,1780260034.456570,3,1.011000,476.966667,84.340307,36.435415,0
19,1780260034.464420,1780260034.464732,4,1.004000,476.866667,79.433265,44.846539,1
19,1780260034.465202,1780260034.465377,5,1.005000,463.300000,85.633556,23.166522,1
20,1780260035.462112,1780260035.462271,1,1.023000,332.566667,63.205784,14.374802,1
20,1780260035.462815,1780260035.462965,2,1.019000,334.400000,63.383622,14.050584,0
20,1780260035.463937,1780260035.464083,3,1.011000,476.966667,84.340307,36.435415,0
20,1780260035.464931,1780260035.465079,4,1.004000,476.866667,79.433265,44.846539,1
20,1780260035.465437,1780260035.465568,5,1.005000,463.300000,85.633556,23.166522,1
